Elapsed_Time,Microsoft_Ramp_Up_Latencies
2016-10-04 17:55:04.411476255Z,1712.787568
2016-10-04 17:55:04.411467807Z,1714.20032
2016-10-04 17:55:04.286512623Z,1839.257184
2016-10-04 17:55:04.243556543Z,1882.372432
2016-10-04 17:55:04.189577535Z,1953.945328
2016-10-04 17:55:04.189573423Z,1954.043824
2016-10-04 17:55:04.358255887Z,1804.2664
2016-10-04 17:55:04.328556543Z,1834.16296
2016-10-04 17:55:04.243535983Z,1934.069408
2016-10-04 17:55:04.452325599Z,1730.632928
2016-10-04 17:55:04.476425183Z,1707.887008
2016-10-04 17:55:04.189589471Z,1995.609376
2016-10-04 17:55:04.271569503Z,1925.182112
2016-10-04 17:55:03.508556543Z,2690.07008
2016-10-04 17:55:03.778556543Z,2437.211776
2016-10-04 17:55:04.411462095Z,1804.967216
2016-10-04 17:55:04.271564431Z,1946.3484
2016-10-04 17:55:04.411464895Z,1806.78432
2016-10-04 17:55:04.452330031Z,1766.064128
2016-10-04 17:55:04.117545071Z,2119.110912
2016-10-04 17:55:04.358247247Z,1878.514192
2016-10-04 17:55:04.411449279Z,1825.398448
2016-10-04 17:55:04.411452927Z,1826.25432
2016-10-04 17:55:04.189613775Z,2048.374992
2016-10-04 17:55:04.308556543Z,1954.615808
2016-10-04 17:55:04.096460463Z,2169.1248
2016-10-04 17:55:04.476434191Z,1794.202592
2016-10-04 17:55:04.298459951Z,1972.451184
2016-10-04 17:55:04.608556543Z,1663.964336
2016-10-04 17:55:04.452342639Z,1827.36144
2016-10-04 17:55:04.358556543Z,1921.58288
2016-10-04 17:55:04.452321183Z,1831.677728
2016-10-04 17:55:04.271583087Z,2066.360736
2016-10-04 17:55:04.096362959Z,2243.693344
2016-10-04 17:55:04.221050879Z,2123.863744
2016-10-04 17:55:04.411459215Z,1959.333792
2016-10-04 17:55:04.411470639Z,1975.791424
2016-10-04 17:55:04.476419791Z,1944.238048
2016-10-04 17:55:04.189609631Z,2231.312752
2016-10-04 17:55:04.453556543Z,1974.361936
2016-10-04 17:55:04.221035167Z,2229.416464
2016-10-04 17:55:04.096425295Z,2355.663968
2016-10-04 17:55:04.189559759Z,2265.933776
2016-10-04 17:55:04.189564383Z,2267.37064
2016-10-04 17:55:04.221045743Z,2271.896288
2016-10-04 17:55:04.271578623Z,2221.50024
2016-10-04 17:55:04.189568847Z,2339.10976
2016-10-04 17:55:03.894554831Z,2677.39416
2016-10-04 17:55:03.818556543Z,2753.638096
2016-10-04 17:55:04.452334223Z,2138.105152
2016-10-04 17:55:04.597865615Z,2021.424112
2016-10-04 17:55:04.096465103Z,2526.336064
2016-10-04 17:55:04.243538975Z,2380.821968
2016-10-04 17:55:04.189593311Z,2448.532896
2016-10-04 17:55:03.963423391Z,2683.366544
2016-10-04 17:55:04.096377183Z,2550.528336
2016-10-04 17:55:03.712257055Z,2934.851264
2016-10-04 17:55:03.558556543Z,3090.165536
2016-10-04 17:55:04.096442863Z,2590.533552
2016-10-04 17:55:03.757888751Z,2941.133952
2016-10-04 17:55:04.096438447Z,2667.149216
2016-10-04 17:55:04.096429951Z,2667.626656
2016-10-04 17:55:04.327635231Z,2444.035584
2016-10-04 17:55:04.243541359Z,2609.314016
2016-10-04 17:55:04.476429759Z,2381.19968
2016-10-04 17:55:04.411473455Z,2508.178848
2016-10-04 17:55:04.096372463Z,2907.94088
2016-10-04 17:55:04.117548431Z,2899.774976
2016-10-04 17:55:04.890096607Z,2127.905632
2016-10-04 17:55:04.221040863Z,2797.247424
2016-10-04 17:55:04.556758895Z,2461.686016
2016-10-04 17:55:04.890075807Z,2128.533552
2016-10-04 17:55:05.058348159Z,1960.486416
2016-10-04 17:55:04.513420063Z,2505.672704
2016-10-04 17:55:04.513404287Z,2582.224208
2016-10-04 17:55:04.358242655Z,2752.3808
2016-10-04 17:55:04.286517615Z,2824.945088
2016-10-04 17:55:04.538539679Z,2604.686704
2016-10-04 17:55:04.890149343Z,2296.4296
2016-10-04 17:55:04.273556543Z,2938.909904
2016-10-04 17:55:04.618556543Z,2601.288272
2016-10-04 17:55:04.959530895Z,2260.580592
2016-10-04 17:55:04.890135295Z,2330.22008
2016-10-04 17:55:05.058331407Z,2178.629248
2016-10-04 17:55:04.890081855Z,2361.887376
2016-10-04 17:55:04.959565983Z,2292.70464
2016-10-04 17:55:04.413556543Z,2841.392832
2016-10-04 17:55:04.890106367Z,2377.365056
2016-10-04 17:55:04.189601535Z,3078.253072
2016-10-04 17:55:04.628556543Z,2669.047904
2016-10-04 17:55:04.513414127Z,2796.098992
2016-10-04 17:55:04.890225615Z,2419.687456
2016-10-04 17:55:04.597860015Z,2719.072576
2016-10-04 17:55:04.597870703Z,2719.119456
2016-10-04 17:55:04.890288927Z,2427.033648
2016-10-04 17:55:04.513556543Z,2804.302016
2016-10-04 17:55:04.890101327Z,2427.930032
2016-10-04 17:55:04.221055903Z,3097.219392
2016-10-04 17:55:04.573440511Z,2751.437792
2016-10-04 17:55:05.058338687Z,2266.78528
2016-10-04 17:55:05.594523391Z,1734.378128
2016-10-04 17:55:05.058366623Z,2271.639136
2016-10-04 17:55:04.890144687Z,2439.982416
2016-10-04 17:55:05.058357503Z,2272.23624
2016-10-04 17:55:04.543556543Z,2787.081296
2016-10-04 17:55:04.890274479Z,2440.565456
2016-10-04 17:55:04.890284015Z,2442.90864
2016-10-04 17:55:04.890269615Z,2443.157552
2016-10-04 17:55:04.452338383Z,2881.32864
2016-10-04 17:55:04.558556543Z,2777.35952
2016-10-04 17:55:04.096415775Z,3240.985264
2016-10-04 17:55:05.058341167Z,2281.928112
2016-10-04 17:55:04.890254767Z,2450.563632
2016-10-04 17:55:04.659911023Z,2681.420208
2016-10-04 17:55:04.959569551Z,2382.236256
2016-10-04 17:55:05.058343567Z,2284.4856
2016-10-04 17:55:05.058364367Z,2286.017712
2016-10-04 17:55:04.358237471Z,2994.021552
2016-10-04 17:55:05.058325839Z,2296.190768
2016-10-04 17:55:04.411456271Z,2957.152368
2016-10-04 17:55:04.959552159Z,2409.838656
2016-10-04 17:55:04.659895919Z,2709.831408
2016-10-04 17:55:04.298556543Z,3071.497824
2016-10-04 17:55:05.058362111Z,2326.055984
2016-10-04 17:55:05.721555103Z,1677.122
2016-10-04 17:55:04.288556543Z,3120.387088
2016-10-04 17:55:04.890210991Z,2546.355248
2016-10-04 17:55:05.594569615Z,1842.200528
2016-10-04 17:55:04.959555647Z,2477.49688
2016-10-04 17:55:04.959541903Z,2479.814176
2016-10-04 17:55:04.890086959Z,2569.10944
2016-10-04 17:55:05.166030991Z,2298.772128
2016-10-04 17:55:04.890163823Z,2574.921184
2016-10-04 17:55:04.890158975Z,2575.195664
2016-10-04 17:55:04.890206415Z,2575.394272
2016-10-04 17:55:04.890215791Z,2575.633184
2016-10-04 17:55:05.058556543Z,2419.97784
2016-10-04 17:55:04.890201727Z,2595.09512
2016-10-04 17:55:04.538557967Z,2946.88816
2016-10-04 17:55:04.659899439Z,2825.687088
2016-10-04 17:55:04.959526687Z,2526.216352
2016-10-04 17:55:04.890125983Z,2595.732576
2016-10-04 17:55:04.573443503Z,2912.534112
2016-10-04 17:55:05.166008287Z,2320.12664
2016-10-04 17:55:04.893556543Z,2592.947504
2016-10-04 17:55:05.058328911Z,2461.355024
2016-10-04 17:55:04.959538367Z,2562.994544
2016-10-04 17:55:04.890196799Z,2632.472192
2016-10-04 17:55:04.963556543Z,2607.198512
2016-10-04 17:55:05.166016799Z,2424.264896
2016-10-04 17:55:04.513411023Z,3107.394816
2016-10-04 17:55:04.663556543Z,2966.774016
2016-10-04 17:55:05.165977919Z,2464.654176
2016-10-04 17:55:04.538549039Z,3118.280992
2016-10-04 17:55:04.890235503Z,2768.43368
2016-10-04 17:55:04.890154175Z,2768.729648
2016-10-04 17:55:04.959545311Z,2706.727328
2016-10-04 17:55:04.890264735Z,2781.071376
2016-10-04 17:55:05.618556543Z,2052.90224
2016-10-04 17:55:04.890220575Z,2781.296224
2016-10-04 17:55:05.168556543Z,2503.152064
2016-10-04 17:55:05.058333983Z,2640.11264
2016-10-04 17:55:04.890279327Z,2808.168816
2016-10-04 17:55:05.594585343Z,2117.177792
2016-10-04 17:55:04.959559135Z,2752.529328
2016-10-04 17:55:04.478556543Z,3266.720512
2016-10-04 17:55:04.890121311Z,2897.059696
2016-10-04 17:55:04.890240303Z,2896.956416
2016-10-04 17:55:05.594520927Z,2210.84424
2016-10-04 17:55:05.058350559Z,2747.088464
2016-10-04 17:55:05.594576303Z,2211.171712
2016-10-04 17:55:05.594607599Z,2211.153536
2016-10-04 17:55:05.594580847Z,2216.382544
2016-10-04 17:55:05.594553519Z,2217.090576
2016-10-04 17:55:04.659905407Z,3155.127904
2016-10-04 17:55:05.165965039Z,2671.470432
2016-10-04 17:55:05.058345903Z,2794.50808
2016-10-04 17:55:05.594592111Z,2268.180112
2016-10-04 17:55:04.189605647Z,3681.026896
2016-10-04 17:55:04.659908271Z,3211.182352
2016-10-04 17:55:05.594684943Z,2310.461456
2016-10-04 17:55:04.890245231Z,3043.4992
2016-10-04 17:55:04.890230431Z,3044.216304
2016-10-04 17:55:05.165999647Z,2768.728224
2016-10-04 17:55:05.165974399Z,2771.550896
2016-10-04 17:55:04.358251567Z,3595.459888
2016-10-04 17:55:05.594662079Z,2370.114432
2016-10-04 17:55:05.166019647Z,2819.629872
2016-10-04 17:55:04.598556543Z,3387.204928
2016-10-04 17:55:05.058355231Z,2927.500464
2016-10-04 17:55:04.890168767Z,3096.046912
2016-10-04 17:55:04.890259567Z,3104.202688
2016-10-04 17:55:04.890139999Z,3132.72984
2016-10-04 17:55:04.890191999Z,3132.760928
2016-10-04 17:55:05.594618751Z,2465.638
2016-10-04 17:55:05.594539871Z,2466.07448
2016-10-04 17:55:04.890173823Z,3170.708672
2016-10-04 17:55:04.890116191Z,3188.384352
2016-10-04 17:55:04.573556543Z,3519.82312
2016-10-04 17:55:04.538544623Z,3555.59416
2016-10-04 17:55:05.594530607Z,2500.35416
2016-10-04 17:55:05.594691887Z,2500.666928
2016-10-04 17:55:04.890249983Z,3205.362848
2016-10-04 17:55:05.165987775Z,2930.073664
2016-10-04 17:55:04.890111343Z,3205.984704
2016-10-04 17:55:05.594621087Z,2501.565984
2016-10-04 17:55:05.058336367Z,3039.915168
2016-10-04 17:55:05.165971455Z,2934.046896
2016-10-04 17:55:05.594643903Z,2506.88912
2016-10-04 17:55:05.192314015Z,2918.963184
2016-10-04 17:55:05.594603119Z,2520.679216
2016-10-04 17:55:04.452315903Z,3663.836688
2016-10-04 17:55:05.165996783Z,3021.740496
2016-10-04 17:55:05.058359791Z,3134.147344
2016-10-04 17:55:05.594532927Z,2598.17296
2016-10-04 17:55:05.594680543Z,2598.130944
2016-10-04 17:55:05.594562911Z,2602.042832
2016-10-04 17:55:05.165990847Z,3030.733712
2016-10-04 17:55:05.594687279Z,2603.460448
2016-10-04 17:55:05.594567391Z,2604.626464
2016-10-04 17:55:05.594646191Z,2605.60016
2016-10-04 17:55:05.594632351Z,2618.747408
2016-10-04 17:55:05.166005407Z,3059.456416
2016-10-04 17:55:05.192309823Z,3033.359296
2016-10-04 17:55:05.594565167Z,2631.840352
2016-10-04 17:55:05.594525919Z,2632.38432
2016-10-04 17:55:05.193556543Z,3061.664128
2016-10-04 17:55:05.594555935Z,2669.0136
2016-10-04 17:55:04.603702111Z,3672.497152
2016-10-04 17:55:04.304622191Z,3977.444096
2016-10-04 17:55:04.659902527Z,3637.575456
2016-10-04 17:55:05.594636975Z,2703.631264
2016-10-04 17:55:05.594537535Z,2745.753328
2016-10-04 17:55:05.166002463Z,3231.380096
2016-10-04 17:55:04.890178783Z,3513.360352
2016-10-04 17:55:05.594627839Z,2809.205056
2016-10-04 17:55:04.959534671Z,3444.706832
2016-10-04 17:55:04.193556543Z,4224.138288
2016-10-04 17:55:05.594698895Z,2827.916896
2016-10-04 17:55:05.594641631Z,2828.006256
2016-10-04 17:55:05.594546719Z,2833.467856
2016-10-04 17:55:04.890130591Z,3537.918352
2016-10-04 17:55:05.594583103Z,2833.763104
2016-10-04 17:55:05.594558271Z,2833.811312
2016-10-04 17:55:05.166028223Z,3262.360096
2016-10-04 17:55:05.594609807Z,3255.759088
2016-10-04 17:55:04.890293663Z,3960.180416
2016-10-04 17:55:05.594634655Z,3255.947792
2016-10-04 17:55:05.594630127Z,3256.08008
2016-10-04 17:55:05.594694191Z,3256.056528
2016-10-04 17:55:05.594616479Z,3256.257984
2016-10-04 17:55:04.959548655Z,3891.366944
2016-10-04 17:55:05.958556543Z,2892.476816
2016-10-04 17:55:05.594560591Z,3256.639888
2016-10-04 17:55:05.896856719Z,2954.505264
2016-10-04 17:55:05.594542111Z,3257.620144
2016-10-04 17:55:05.650923647Z,3215.768688
2016-10-04 17:55:05.650907887Z,3216.153696
2016-10-04 17:55:05.721573119Z,3145.729008
2016-10-04 17:55:05.166011167Z,3701.494
2016-10-04 17:55:05.721559743Z,3145.959728
2016-10-04 17:55:06.086452943Z,2781.07232
2016-10-04 17:55:05.603556543Z,3264.02368
2016-10-04 17:55:06.035651503Z,2832.050336
2016-10-04 17:55:04.513417215Z,4354.428192
2016-10-04 17:55:05.166025375Z,3708.113872
2016-10-04 17:55:05.594528255Z,3279.889456
2016-10-04 17:55:05.058352863Z,3819.430816
2016-10-04 17:55:05.594598735Z,3283.26696
2016-10-04 17:55:05.763556543Z,3138.6364
2016-10-04 17:55:06.125512495Z,2776.940208
2016-10-04 17:55:05.594551167Z,3313.363312
2016-10-04 17:55:05.594571791Z,3316.998528
2016-10-04 17:55:05.192317103Z,3719.333152
2016-10-04 17:55:05.745120655Z,3166.56744
2016-10-04 17:55:05.613556543Z,3298.168848
2016-10-04 17:55:05.608556543Z,3303.204512
2016-10-04 17:55:05.623556543Z,3288.291248
2016-10-04 17:55:05.594671135Z,3317.214464
2016-10-04 17:55:05.594668847Z,3317.250544
2016-10-04 17:55:05.721537375Z,3190.44088
2016-10-04 17:55:04.538553487Z,4373.629824
2016-10-04 17:55:05.594548943Z,3329.814304
2016-10-04 17:55:05.896861455Z,3047.277584
2016-10-04 17:55:05.594578527Z,3349.853296
2016-10-04 17:55:05.594594319Z,3349.85544
2016-10-04 17:55:05.594659823Z,3359.226032
2016-10-04 17:55:05.721546175Z,3232.631264
2016-10-04 17:55:05.721568767Z,3233.51504
2016-10-04 17:55:06.125515183Z,2830.392464
2016-10-04 17:55:05.745116271Z,3211.586448
2016-10-04 17:55:05.896846879Z,3060.577824
2016-10-04 17:55:05.594574031Z,3374.57816
2016-10-04 17:55:05.721581839Z,3247.770528
2016-10-04 17:55:05.594518063Z,3375.086096
2016-10-04 17:55:05.721541839Z,3248.173152
2016-10-04 17:55:05.594657471Z,3375.500944
2016-10-04 17:55:05.165993823Z,3804.287072
2016-10-04 17:55:05.594589823Z,3375.819728
2016-10-04 17:55:05.594611983Z,3375.895568
2016-10-04 17:55:05.896859135Z,3073.852608
2016-10-04 17:55:05.896822383Z,3073.92584
2016-10-04 17:55:05.594623375Z,3376.159152
2016-10-04 17:55:05.896854207Z,3073.97256
2016-10-04 17:55:05.953877295Z,3016.983584
2016-10-04 17:55:05.896817391Z,3074.091216
2016-10-04 17:55:05.896814575Z,3074.286032
2016-10-04 17:55:05.906225599Z,3064.921232
2016-10-04 17:55:05.594655263Z,3376.966768
2016-10-04 17:55:05.896827359Z,3074.976832
2016-10-04 17:55:05.594673711Z,3377.173024
2016-10-04 17:55:05.594689503Z,3377.382192
2016-10-04 17:55:06.086461503Z,2885.651088
2016-10-04 17:55:05.721564351Z,3250.923808
2016-10-04 17:55:05.753556543Z,3219.117696
2016-10-04 17:55:05.594675919Z,3378.037888
2016-10-04 17:55:06.508556543Z,2464.381216
2016-10-04 17:55:06.002787807Z,2970.18776
2016-10-04 17:55:05.594596559Z,3378.849008
2016-10-04 17:55:05.594587615Z,3379.141152
2016-10-04 17:55:05.594535231Z,3379.23712
2016-10-04 17:55:05.721550559Z,3252.262512
2016-10-04 17:55:05.166013999Z,3814.861088
2016-10-04 17:55:05.721532223Z,3259.480672
2016-10-04 17:55:05.745112015Z,3235.93936
2016-10-04 17:55:05.594650719Z,3386.463792
2016-10-04 17:55:04.624225519Z,4357.140672
2016-10-04 17:55:06.002792543Z,2978.769456
2016-10-04 17:55:05.598556543Z,3395.147552
2016-10-04 17:55:05.919977711Z,3073.927808
2016-10-04 17:55:05.758556543Z,3236.494144
2016-10-04 17:55:05.650913599Z,3348.219424
2016-10-04 17:55:05.721526911Z,3353.399312
2016-10-04 17:55:05.594544495Z,3481.586528
2016-10-04 17:55:06.199260911Z,2880.491856
2016-10-04 17:55:06.161807151Z,2927.713296
2016-10-04 17:55:06.579820079Z,2511.007664
2016-10-04 17:55:06.086439359Z,3005.32912
2016-10-04 17:55:06.579822607Z,2512.79216
2016-10-04 17:55:04.890298351Z,4203.12944
2016-10-04 17:55:06.852460959Z,2241.78752
2016-10-04 17:55:06.125509183Z,2969.619984
2016-10-04 17:55:06.852298703Z,2243.657584
2016-10-04 17:55:06.413556543Z,2683.257808
2016-10-04 17:55:06.161803935Z,2935.872112
2016-10-04 17:55:06.002779823Z,3095.756496
2016-10-04 17:55:06.852456975Z,2246.908032
2016-10-04 17:55:06.541241839Z,2558.80976
2016-10-04 17:55:06.108556543Z,2991.800736
2016-10-04 17:55:05.953883647Z,3147.036304
2016-10-04 17:55:06.458556543Z,2642.63904
2016-10-04 17:55:06.086448495Z,3015.156272
2016-10-04 17:55:06.852350399Z,2249.652896
2016-10-04 17:55:05.953870431Z,3148.567552
2016-10-04 17:55:05.896863855Z,3230.50776
2016-10-04 17:55:05.774285423Z,3353.395888
2016-10-04 17:55:05.721577503Z,3406.44992
2016-10-04 17:55:06.199268575Z,2929.11608
2016-10-04 17:55:05.745107439Z,3383.727424
2016-10-04 17:55:06.541247775Z,2587.942928
2016-10-04 17:55:06.543556543Z,2585.868128
2016-10-04 17:55:05.723556543Z,3426.812928
2016-10-04 17:55:05.748556543Z,3402.10928
2016-10-04 17:55:05.778556543Z,3372.348816
2016-10-04 17:55:04.597875471Z,4553.359744
2016-10-04 17:55:05.783556543Z,3367.842976
2016-10-04 17:55:05.896819839Z,3254.747424
2016-10-04 17:55:05.908556543Z,3243.241424
2016-10-04 17:55:05.896841807Z,3255.223776
2016-10-04 17:55:06.161813519Z,2998.847056
2016-10-04 17:55:05.953874191Z,3207.974864
2016-10-04 17:55:05.896837023Z,3265.891936
2016-10-04 17:55:05.923556543Z,3240.08
2016-10-04 17:55:06.163556543Z,3000.94032
2016-10-04 17:55:05.919983071Z,3245.361376
2016-10-04 17:55:06.464022335Z,2702.448144
2016-10-04 17:55:06.106931391Z,3060.388336
2016-10-04 17:55:05.594614191Z,3573.507088
2016-10-04 17:55:05.594666559Z,3574.125824
2016-10-04 17:55:06.168556543Z,3001.937712
2016-10-04 17:55:05.594600895Z,3576.303232
2016-10-04 17:55:06.423556543Z,2778.508272
2016-10-04 17:55:05.594625663Z,3643.270336
2016-10-04 17:55:06.541252751Z,2696.829232
2016-10-04 17:55:06.038556543Z,3200.386048
2016-10-04 17:55:06.002794975Z,3236.965296
2016-10-04 17:55:06.215971471Z,3024.580544
2016-10-04 17:55:05.896839391Z,3344.957008
2016-10-04 17:55:06.199271935Z,3044.04176
2016-10-04 17:55:06.002797247Z,3240.984352
2016-10-04 17:55:06.503556543Z,2747.58024
2016-10-04 17:55:05.896811007Z,3354.88696
2016-10-04 17:55:06.086469711Z,3171.888224
2016-10-04 17:55:06.088556543Z,3171.359792
2016-10-04 17:55:04.890091839Z,4386.502656
2016-10-04 17:55:06.236568255Z,3040.281968
2016-10-04 17:55:06.493560031Z,2794.947824
2016-10-04 17:55:06.852257183Z,2464.355328
2016-10-04 17:55:06.852304095Z,2480.785584
2016-10-04 17:55:06.852355807Z,2493.497472
2016-10-04 17:55:06.852335471Z,2493.792688
2016-10-04 17:55:06.218556543Z,3127.817072
2016-10-04 17:55:04.513407839Z,4833.294304
2016-10-04 17:55:06.263556543Z,3083.264224
2016-10-04 17:55:05.896849327Z,3462.827488
2016-10-04 17:55:06.086465455Z,3273.353872
2016-10-04 17:55:06.433556543Z,2932.920032
2016-10-04 17:55:06.023556543Z,3345.345712
2016-10-04 17:55:06.035646031Z,3334.435664
2016-10-04 17:55:06.002785327Z,3368.136864
2016-10-04 17:55:06.002790159Z,3368.977872
2016-10-04 17:55:06.086457343Z,3286.39048
2016-10-04 17:55:06.852452767Z,2521.201312
2016-10-04 17:55:05.594664303Z,3794.53504
2016-10-04 17:55:06.852370031Z,2536.949312
2016-10-04 17:55:05.650928111Z,3738.480432
2016-10-04 17:55:06.254031967Z,3160.818656
2016-10-04 17:55:06.513556543Z,2901.651616
2016-10-04 17:55:06.308556543Z,3127.37488
2016-10-04 17:55:06.852481743Z,2585.60328
2016-10-04 17:55:06.161810527Z,3292.640816
2016-10-04 17:55:06.852365503Z,2602.488304
2016-10-04 17:55:06.293556543Z,3161.924112
2016-10-04 17:55:06.852273007Z,2603.69032
2016-10-04 17:55:05.594678255Z,3861.584624
2016-10-04 17:55:06.403556543Z,3053.079632
2016-10-04 17:55:06.236574671Z,3220.14568
2016-10-04 17:55:06.579817007Z,2876.963744
2016-10-04 17:55:06.579827567Z,2877.186096
2016-10-04 17:55:05.953880559Z,3503.477472
2016-10-04 17:55:05.594605343Z,3862.966752
2016-10-04 17:55:06.852330159Z,2612.042384
2016-10-04 17:55:05.953886687Z,3510.631456
2016-10-04 17:55:06.106924367Z,3357.80352
2016-10-04 17:55:06.852361007Z,2614.165584
2016-10-04 17:55:06.852396623Z,2614.368064
2016-10-04 17:55:05.594648431Z,3885.421344
2016-10-04 17:55:06.852293855Z,2643.105088
2016-10-04 17:55:06.852319807Z,2650.5816
2016-10-04 17:55:06.583556543Z,2927.914224
2016-10-04 17:55:05.650918847Z,3861.740048
2016-10-04 17:55:05.653556543Z,3859.227616
2016-10-04 17:55:06.177690943Z,3335.257472
2016-10-04 17:55:06.852251951Z,2668.36288
2016-10-04 17:55:07.211190463Z,2309.730272
2016-10-04 17:55:05.594653007Z,3926.534976
2016-10-04 17:55:06.523556543Z,2998.159424
2016-10-04 17:55:06.579825151Z,2942.169424
2016-10-04 17:55:06.579830079Z,2943.065984
2016-10-04 17:55:05.594639327Z,3934.432752
2016-10-04 17:55:05.898556543Z,3631.9324
2016-10-04 17:55:05.774289903Z,3759.748288
2016-10-04 17:55:06.521049663Z,3013.132752
2016-10-04 17:55:05.594696543Z,3942.909952
2016-10-04 17:55:05.165968559Z,4401.427792
2016-10-04 17:55:05.166022543Z,4403.53376
2016-10-04 17:55:06.852278191Z,2718.037968
2016-10-04 17:55:05.594682735Z,3976.356048
2016-10-04 17:55:06.283556543Z,3288.864656
2016-10-04 17:55:06.161800079Z,3417.577616
2016-10-04 17:55:06.852440031Z,2744.15112
2016-10-04 17:55:07.211194751Z,2391.010624
2016-10-04 17:55:06.106928063Z,3495.398112
2016-10-04 17:55:06.852383423Z,2749.981568
2016-10-04 17:55:05.192304175Z,4410.087248
2016-10-04 17:55:06.003556543Z,3598.857584
2016-10-04 17:55:06.408556543Z,3193.881984
2016-10-04 17:55:06.579832511Z,3022.654592
2016-10-04 17:55:04.959562559Z,4671.24608
2016-10-04 17:55:06.852448479Z,2802.62672
2016-10-04 17:55:06.852314367Z,2803.060944
2016-10-04 17:55:06.488556543Z,3167.07448
2016-10-04 17:55:04.548556543Z,5111.47456
2016-10-04 17:55:06.363556543Z,3318.63808
2016-10-04 17:55:05.896851743Z,3785.694432
2016-10-04 17:55:05.896834575Z,3785.89472
2016-10-04 17:55:06.852379071Z,2860.274544
2016-10-04 17:55:07.211107487Z,2506.843536
2016-10-04 17:55:06.852267871Z,2865.864272
2016-10-04 17:55:07.211199247Z,2552.299904
2016-10-04 17:55:05.896844127Z,3907.340752
2016-10-04 17:55:06.486877343Z,3354.300336
2016-10-04 17:55:06.043556543Z,3797.838656
2016-10-04 17:55:07.211404415Z,2630.166544
2016-10-04 17:55:07.211255503Z,2642.81152
2016-10-04 17:55:06.321240383Z,3533.071424
2016-10-04 17:55:06.333556543Z,3521.07776
2016-10-04 17:55:06.498556543Z,3369.78304
2016-10-04 17:55:06.018951023Z,3863.526288
2016-10-04 17:55:07.211078335Z,2671.669328
2016-10-04 17:55:06.273556543Z,3620.699648
2016-10-04 17:55:06.852392511Z,3041.901632
2016-10-04 17:55:06.002782815Z,3891.972912
2016-10-04 17:55:06.279379855Z,3622.446576
2016-10-04 17:55:06.428556543Z,3481.70024
2016-10-04 17:55:06.852489791Z,3067.645024
2016-10-04 17:55:07.211120431Z,2722.693024
2016-10-04 17:55:06.203556543Z,3742.727328
2016-10-04 17:55:06.852464895Z,3096.131632
2016-10-04 17:55:06.358556543Z,3597.489392
2016-10-04 17:55:06.248556543Z,3709.3056
2016-10-04 17:55:06.852427119Z,3105.638384
2016-10-04 17:55:06.852340495Z,3108.740624
2016-10-04 17:55:07.211125343Z,2751.886784
2016-10-04 17:55:07.211245663Z,2765.819328
2016-10-04 17:55:06.852262431Z,3124.945456
2016-10-04 17:55:07.211152895Z,2770.448992
2016-10-04 17:55:05.896829791Z,4087.0196
2016-10-04 17:55:07.211130031Z,2773.129728
2016-10-04 17:55:07.211083791Z,2774.536944
2016-10-04 17:55:06.852469007Z,3135.367776
2016-10-04 17:55:06.258556543Z,3731.191056
2016-10-04 17:55:06.852345551Z,3161.30968
2016-10-04 17:55:06.353556543Z,3660.246912
2016-10-04 17:55:06.343556543Z,3675.968112
2016-10-04 17:55:06.128556543Z,3893.176864
2016-10-04 17:55:06.398647599Z,3623.133712
2016-10-04 17:55:06.438556543Z,3583.439024
2016-10-04 17:55:06.321237279Z,3700.809424
2016-10-04 17:55:07.211203999Z,2813.842256
2016-10-04 17:55:06.852405039Z,3173.1072
2016-10-04 17:55:07.211376223Z,2818.984288
2016-10-04 17:55:06.852374511Z,3178.060224
2016-10-04 17:55:07.211138783Z,2819.619232
2016-10-04 17:55:06.852477567Z,3178.349776
2016-10-04 17:55:06.486882975Z,3547.95752
2016-10-04 17:55:07.211185551Z,2823.88968
2016-10-04 17:55:07.211259983Z,2824.519728
2016-10-04 17:55:06.852485663Z,3183.89768
2016-10-04 17:55:07.211287183Z,2905.660848
2016-10-04 17:55:07.211097919Z,2907.480864
2016-10-04 17:55:06.161816607Z,3957.696992
2016-10-04 17:55:06.852283647Z,3267.238272
2016-10-04 17:55:07.211166975Z,2908.528864
2016-10-04 17:55:07.211395183Z,2908.337216
2016-10-04 17:55:05.896832175Z,4222.983328
2016-10-04 17:55:06.236580463Z,3883.24936
2016-10-04 17:55:07.211157295Z,2908.736032
2016-10-04 17:55:06.853556543Z,3266.399008
2016-10-04 17:55:06.018948015Z,4143.874784
2016-10-04 17:55:06.852388175Z,3310.476784
2016-10-04 17:55:07.213556543Z,3005.420272
2016-10-04 17:55:07.211227391Z,3021.577136
2016-10-04 17:55:06.419994911Z,3814.163232
2016-10-04 17:55:06.298631183Z,3935.933152
2016-10-04 17:55:04.613556543Z,5626.559792
2016-10-04 17:55:07.211143359Z,3033.77832
2016-10-04 17:55:06.398657583Z,3848.545136
2016-10-04 17:55:07.327599551Z,2922.754848
2016-10-04 17:55:07.211241407Z,3043.326672
2016-10-04 17:55:06.468556543Z,3787.482672
2016-10-04 17:55:07.211209039Z,3045.3368
2016-10-04 17:55:07.211213871Z,3047.993664
2016-10-04 17:55:06.852444303Z,3408.32376
2016-10-04 17:55:07.327592399Z,2938.477856
2016-10-04 17:55:07.211116239Z,3056.879072
2016-10-04 17:55:06.338556543Z,3930.93928
2016-10-04 17:55:06.018953871Z,4255.41664
2016-10-04 17:55:06.238556543Z,4037.310832
