Elapsed_Time,ISB_Latency
2016-10-02 19:03:40,2517553952
2016-10-02 19:03:40,2824311187
2016-10-02 19:03:40,3130991826
2016-10-02 19:03:39,3591092777
2016-10-02 19:03:39,3644712324
2016-10-02 19:03:39,3538117486
2016-10-02 19:03:40,2971450934
2016-10-02 19:03:40,3316724320
2016-10-02 19:03:39,3443389019
2016-10-02 19:03:39,3724678708
2016-10-02 19:03:40,2714631303
2016-10-02 19:03:41,1861343515
2016-10-02 19:03:41,1981363678
2016-10-02 19:03:41,2041377334
2016-10-02 19:03:41,2001404916
2016-10-02 19:03:41,2088106599
2016-10-02 19:03:40,2899795414
2016-10-02 19:03:41,2166462151
2016-10-02 19:03:41,2186683333
2016-10-02 19:03:42,942504349
2016-10-02 19:03:42,1243855677
2016-10-02 19:03:42,817695201
2016-10-02 19:03:42,1046620229
2016-10-02 19:03:41,2267293851
2016-10-02 19:03:41,1730028744
2016-10-02 19:03:41,2287466633
2016-10-02 19:03:41,2314174365
2016-10-02 19:03:40,3070766751
2016-10-02 19:03:41,1806418343
2016-10-02 19:03:42,1551110445
2016-10-02 19:03:41,2585878388
2016-10-02 19:03:41,1898964469
2016-10-02 19:03:42,1526500170
2016-10-02 19:03:42,1636503192
2016-10-02 19:03:41,2411979635
2016-10-02 19:03:42,1507452741
2016-10-02 19:03:41,2003211357
2016-10-02 19:03:41,2465184171
2016-10-02 19:03:42,1368934410
2016-10-02 19:03:42,1104231420
2016-10-02 19:03:41,2527978208
2016-10-02 19:03:40,2941673984
2016-10-02 19:03:40,2780088509
2016-10-02 19:03:40,3408840730
2016-10-02 19:03:39,3923142347
2016-10-02 19:03:41,2559642252
2016-10-02 19:03:41,2588900711
2016-10-02 19:03:42,1383962868
2016-10-02 19:03:41,2586545560
2016-10-02 19:03:41,1927211338
2016-10-02 19:03:42,1607262491
2016-10-02 19:03:41,1876403715
2016-10-02 19:03:41,2207541026
2016-10-02 19:03:42,1147688580
2016-10-02 19:03:42,1498247945
2016-10-02 19:03:41,2662187522
2016-10-02 19:03:42,1149130071
2016-10-02 19:03:42,1243975656
2016-10-02 19:03:42,1158220634
2016-10-02 19:03:42,1155761219
2016-10-02 19:03:42,1185229903
2016-10-02 19:03:42,1164604261
2016-10-02 19:03:42,1171732071
2016-10-02 19:03:42,1196338969
2016-10-02 19:03:42,1210811069
2016-10-02 19:03:42,1202698362
2016-10-02 19:03:42,1240608829
2016-10-02 19:03:42,1202054916
2016-10-02 19:03:42,1219040055
2016-10-02 19:03:42,1188292244
2016-10-02 19:03:42,1173347299
2016-10-02 19:03:42,1172641158
2016-10-02 19:03:42,1247744707
2016-10-02 19:03:42,1178668419
2016-10-02 19:03:42,1169112697
2016-10-02 19:03:42,1171569676
2016-10-02 19:03:42,1220426598
2016-10-02 19:03:42,1175491695
2016-10-02 19:03:42,1176977569
2016-10-02 19:03:42,1204047377
2016-10-02 19:03:42,1243363934
2016-10-02 19:03:40,3443121432
2016-10-02 19:03:39,4689872948
2016-10-02 19:03:39,4582759508
2016-10-02 19:03:40,3844095639
2016-10-02 19:03:39,4744446565
2016-10-02 19:03:41,3271924500
2016-10-02 19:03:40,3732006009
2016-10-02 19:03:40,3565408866
2016-10-02 19:03:40,3620405735
2016-10-02 19:03:39,4801212908
2016-10-02 19:03:40,3961417912
2016-10-02 19:03:39,4482506893
2016-10-02 19:03:40,3396042472
2016-10-02 19:03:41,3329454634
2016-10-02 19:03:39,4422935906
2016-10-02 19:03:39,4537017306
2016-10-02 19:03:41,2630689470
2016-10-02 19:03:40,4024607854
2016-10-02 19:03:40,4371567936
2016-10-02 19:03:40,3512690852
2016-10-02 19:03:40,4256398932
2016-10-02 19:03:40,3911155712
2016-10-02 19:03:40,4117874428
2016-10-02 19:03:40,3775234737
2016-10-02 19:03:41,2775313663
2016-10-02 19:03:40,3891605324
2016-10-02 19:03:40,4224999732
2016-10-02 19:03:41,2700157511
2016-10-02 19:03:39,4783097814
2016-10-02 19:03:41,2670702991
2016-10-02 19:03:40,4460513427
2016-10-02 19:03:42,2304955663
2016-10-02 19:03:42,1771279514
2016-10-02 19:03:42,2405535268
2016-10-02 19:03:38,5703875526
2016-10-02 19:03:38,5857439347
2016-10-02 19:03:39,5590894623
2016-10-02 19:03:38,5913188861
2016-10-02 19:03:38,5820172436
2016-10-02 19:03:39,5386919131
2016-10-02 19:03:39,5174555040
2016-10-02 19:03:39,5301262781
2016-10-02 19:03:39,5167976485
2016-10-02 19:03:38,5801349876
2016-10-02 19:03:38,6421415682
2016-10-02 19:03:39,5261466080
2016-10-02 19:03:40,4414837221
2016-10-02 19:03:40,4248207572
2016-10-02 19:03:39,5289089450
2016-10-02 19:03:39,5089199006
2016-10-02 19:03:39,5475891346
2016-10-02 19:03:39,5244340637
2016-10-02 19:03:42,2543114170
2016-10-02 19:03:40,4118285549
2016-10-02 19:03:39,5571909899
2016-10-02 19:03:38,5825286435
2016-10-02 19:03:38,6385304636
2016-10-02 19:03:39,5405369463
2016-10-02 19:03:38,5945413121
2016-10-02 19:03:39,5292119886
2016-10-02 19:03:39,5281841015
2016-10-02 19:03:39,5115191936
2016-10-02 19:03:39,5588545682
2016-10-02 19:03:39,5375241046
2016-10-02 19:03:38,5828622537
2016-10-02 19:03:43,1531334138
2016-10-02 19:03:40,4163390003
2016-10-02 19:03:39,5170074774
2016-10-02 19:03:41,3376860355
2016-10-02 19:03:39,4790211916
2016-10-02 19:03:43,1497104764
2016-10-02 19:03:43,1457923540
2016-10-02 19:03:43,1585269326
2016-10-02 19:03:40,4110202819
2016-10-02 19:03:39,5290258742
2016-10-02 19:03:39,4910304123
2016-10-02 19:03:39,5023665744
2016-10-02 19:03:40,4797043759
2016-10-02 19:03:40,3990624671
2016-10-02 19:03:40,3938830107
2016-10-02 19:03:39,5346203181
2016-10-02 19:03:40,4739660215
2016-10-02 19:03:40,4226962886
2016-10-02 19:03:40,4567059115
2016-10-02 19:03:40,4340392881
2016-10-02 19:03:41,3820402218
2016-10-02 19:03:43,1531583941
2016-10-02 19:03:43,1543293251
2016-10-02 19:03:41,3402014994
2016-10-02 19:03:40,4135389984
2016-10-02 19:03:41,3548726970
2016-10-02 19:03:41,3688756268
2016-10-02 19:03:41,3775431068
2016-10-02 19:03:41,3568857651
2016-10-02 19:03:43,1494733600
2016-10-02 19:03:43,1509226936
2016-10-02 19:03:41,3067410359
2016-10-02 19:03:42,2863108800
2016-10-02 19:03:42,2393809949
2016-10-02 19:03:42,2576076121
2016-10-02 19:03:42,2394887350
2016-10-02 19:03:42,2559579622
2016-10-02 19:03:43,1956362119
2016-10-02 19:03:42,2086867467
2016-10-02 19:03:41,3150876656
2016-10-02 19:03:43,2127217979
2016-10-02 19:03:43,1969211265
2016-10-02 19:03:42,2733391186
2016-10-02 19:03:42,2289051575
2016-10-02 19:03:43,2124691719
2016-10-02 19:03:43,2128863719
2016-10-02 19:03:42,2256907343
2016-10-02 19:03:43,2150820661
2016-10-02 19:03:42,2678584046
2016-10-02 19:03:43,1894624586
2016-10-02 19:03:43,2187451110
2016-10-02 19:03:43,1986162214
2016-10-02 19:03:42,3272069583
2016-10-02 19:03:43,2282361768
2016-10-02 19:03:43,2212728154
2016-10-02 19:03:43,2263109904
2016-10-02 19:03:42,2990254747
2016-10-02 19:03:43,2122027574
2016-10-02 19:03:43,2296403419
2016-10-02 19:03:42,3076452774
2016-10-02 19:03:43,2327546618
2016-10-02 19:03:43,2334480348
2016-10-02 19:03:43,2340453498
2016-10-02 19:03:43,2379746152
2016-10-02 19:03:43,2421481501
2016-10-02 19:03:43,2413262058
2016-10-02 19:03:40,4567840262
2016-10-02 19:03:39,5838317541
2016-10-02 19:03:40,5398401642
2016-10-02 19:03:43,2446545255
2016-10-02 19:03:39,5702474807
2016-10-02 19:03:41,4454195922
2016-10-02 19:03:40,4696577906
2016-10-02 19:03:39,5556615187
2016-10-02 19:03:39,5631801148
2016-10-02 19:03:40,5410982089
2016-10-02 19:03:40,4806519037
2016-10-02 19:03:41,4465391201
2016-10-02 19:03:40,4942302546
2016-10-02 19:03:40,5338573362
2016-10-02 19:03:40,4897135803
2016-10-02 19:03:40,4667380760
2016-10-02 19:03:39,5918414393
2016-10-02 19:03:40,5320365196
2016-10-02 19:03:40,5108801761
2016-10-02 19:03:42,2995071208
2016-10-02 19:03:40,5069308869
2016-10-02 19:03:42,3542119944
2016-10-02 19:03:40,5155301893
2016-10-02 19:03:43,2690809554
2016-10-02 19:03:40,5697508263
2016-10-02 19:03:40,5300276334
2016-10-02 19:03:42,3555008877
2016-10-02 19:03:43,2399345030
2016-10-02 19:03:43,2606756269
2016-10-02 19:03:41,4007792292
2016-10-02 19:03:41,3902296333
2016-10-02 19:03:42,3328472673
2016-10-02 19:03:42,3546806819
2016-10-02 19:03:42,3402489479
2016-10-02 19:03:40,4811732878
2016-10-02 19:03:41,4023338373
2016-10-02 19:03:42,3336099540
2016-10-02 19:03:41,3891106753
2016-10-02 19:03:42,3524056552
2016-10-02 19:03:42,3799467382
2016-10-02 19:03:43,2591341288
2016-10-02 19:03:42,2928577722
2016-10-02 19:03:39,6163063159
2016-10-02 19:03:39,6323764969
2016-10-02 19:03:42,3901777609
2016-10-02 19:03:41,4225665577
2016-10-02 19:03:39,6095679736
2016-10-02 19:03:41,4039584937
2016-10-02 19:03:42,3241957081
2016-10-02 19:03:41,4320274178
2016-10-02 19:03:41,4308757528
2016-10-02 19:03:43,2750276084
2016-10-02 19:03:42,3430715603
2016-10-02 19:03:42,3159281808
2016-10-02 19:03:42,3438327048
2016-10-02 19:03:42,3770876293
2016-10-02 19:03:38,7323962493
2016-10-02 19:03:39,6590748704
2016-10-02 19:03:39,6704136659
2016-10-02 19:03:38,7210896685
2016-10-02 19:03:39,6951004758
2016-10-02 19:03:39,7097859860
2016-10-02 19:03:38,7377937313
2016-10-02 19:03:38,7244647962
2016-10-02 19:03:39,6632899860
2016-10-02 19:03:39,6885501919
2016-10-02 19:03:40,5246939688
2016-10-02 19:03:40,5607970650
2016-10-02 19:03:41,5067051845
2016-10-02 19:03:40,5867090349
2016-10-02 19:03:40,5537118480
2016-10-02 19:03:40,5367033938
2016-10-02 19:03:40,5427433164
2016-10-02 19:03:40,5707502347
2016-10-02 19:03:40,5314215368
2016-10-02 19:03:40,5717890378
2016-10-02 19:03:40,5605290969
2016-10-02 19:03:40,5265390782
2016-10-02 19:03:40,5438784470
2016-10-02 19:03:39,6398888724
2016-10-02 19:03:38,7345618344
2016-10-02 19:03:39,7098999540
2016-10-02 19:03:39,6985727850
2016-10-02 19:03:39,6752441211
2016-10-02 19:03:38,7445832937
2016-10-02 19:03:39,7105876027
2016-10-02 19:03:38,7232578226
2016-10-02 19:03:39,6765972535
2016-10-02 19:03:39,6672758799
2016-10-02 19:03:40,6026143573
2016-10-02 19:03:38,7432857262
2016-10-02 19:03:38,7486252271
2016-10-02 19:03:38,7212976056
2016-10-02 19:03:40,5847008571
2016-10-02 19:03:40,5205534894
2016-10-02 19:03:41,4985553886
2016-10-02 19:03:40,5938914122
2016-10-02 19:03:41,4978985762
2016-10-02 19:03:39,6179026979
2016-10-02 19:03:39,6452437643
2016-10-02 19:03:39,6399165499
2016-10-02 19:03:39,6559174160
2016-10-02 19:03:41,5085872562
2016-10-02 19:03:39,6505939374
2016-10-02 19:03:40,5645210372
2016-10-02 19:03:40,6006124190
2016-10-02 19:03:40,5720797309
2016-10-02 19:03:40,5260825040
2016-10-02 19:03:41,4787994926
2016-10-02 19:03:40,6041324312
2016-10-02 19:03:40,5708018388
2016-10-02 19:03:40,5874732832
2016-10-02 19:03:41,5181407206
2016-10-02 19:03:39,6394763651
2016-10-02 19:03:41,5168119253
2016-10-02 19:03:41,5161489133
2016-10-02 19:03:41,5308160908
2016-10-02 19:03:41,5174734137
2016-10-02 19:03:40,5594917375
2016-10-02 19:03:41,5141647683
2016-10-02 19:03:41,5148377285
2016-10-02 19:03:42,3795579120
2016-10-02 19:03:41,4595637925
2016-10-02 19:03:41,4329014376
2016-10-02 19:03:42,3955726929
2016-10-02 19:03:41,4709184469
2016-10-02 19:03:41,4716828829
2016-10-02 19:03:41,4724392104
2016-10-02 19:03:41,4731378600
2016-10-02 19:03:42,3923468112
2016-10-02 19:03:41,5370211325
2016-10-02 19:03:39,6688706590
2016-10-02 19:03:40,6339010024
2016-10-02 19:03:40,6467046134
2016-10-02 19:03:39,6700760737
2016-10-02 19:03:41,4752831088
2016-10-02 19:03:40,5576657574
2016-10-02 19:03:41,5341211903
2016-10-02 19:03:40,5673310998
2016-10-02 19:03:42,4230353475
2016-10-02 19:03:40,6090398178
2016-10-02 19:03:42,3759324379
2016-10-02 19:03:41,4740221470
2016-10-02 19:03:42,3690908799
2016-10-02 19:03:40,6024759228
2016-10-02 19:03:39,6944851439
2016-10-02 19:03:42,3973665254
2016-10-02 19:03:43,3456435619
2016-10-02 19:03:40,6366450401
2016-10-02 19:03:42,4262029000
2016-10-02 19:03:42,4143025134
2016-10-02 19:03:41,5362856583
2016-10-02 19:03:40,5856214021
2016-10-02 19:03:41,5249630936
2016-10-02 19:03:41,5502969015
2016-10-02 19:03:41,5469704351
2016-10-02 19:03:40,5923108473
2016-10-02 19:03:41,5456494183
2016-10-02 19:03:41,5229873541
2016-10-02 19:03:41,5656588524
2016-10-02 19:03:41,5396630573
2016-10-02 19:03:40,6050008705
2016-10-02 19:03:41,5756773803
2016-10-02 19:03:40,6255909171
2016-10-02 19:03:41,5423486457
2016-10-02 19:03:41,5683505742
2016-10-02 19:03:41,5483768663
2016-10-02 19:03:40,6737164344
2016-10-02 19:03:41,5437281266
2016-10-02 19:03:41,5450683976
2016-10-02 19:03:40,6151131400
2016-10-02 19:03:41,5404512979
2016-10-02 19:03:40,5804564626
2016-10-02 19:03:40,6265568131
2016-10-02 19:03:41,5351894606
2016-10-02 19:03:41,5746449697
2016-10-02 19:03:40,6037333940
2016-10-02 19:03:41,5550913829
2016-10-02 19:03:41,5744294349
2016-10-02 19:03:40,6137665689
2016-10-02 19:03:40,5891005226
2016-10-02 19:03:42,4124378655
2016-10-02 19:03:43,3564402737
2016-10-02 19:03:42,4564405402
2016-10-02 19:03:41,4991100320
2016-10-02 19:03:41,4831119260
2016-10-02 19:03:42,4297805586
2016-10-02 19:03:40,5924488542
2016-10-02 19:03:41,5151161246
2016-10-02 19:03:40,6211187839
2016-10-02 19:03:43,3455926739
2016-10-02 19:03:42,4512741020
2016-10-02 19:03:42,4300097782
2016-10-02 19:03:41,5056496894
2016-10-02 19:03:40,6796529785
2016-10-02 19:03:39,6875474220
2016-10-02 19:03:42,4677243308
2016-10-02 19:03:42,4734541328
2016-10-02 19:03:41,5218919943
2016-10-02 19:03:42,4845805396
2016-10-02 19:03:42,4543213759
2016-10-02 19:03:39,7207438403
2016-10-02 19:03:41,4937925703
2016-10-02 19:03:43,3634899891
2016-10-02 19:03:41,5061631576
2016-10-02 19:03:41,5223493257
2016-10-02 19:03:43,3799940986
2016-10-02 19:03:39,7059303703
2016-10-02 19:03:42,4735012404
2016-10-02 19:03:42,4906752049
2016-10-02 19:03:39,7348468078
2016-10-02 19:03:41,5917479171
2016-10-02 19:03:40,6473219024
2016-10-02 19:03:40,6197005482
2016-10-02 19:03:41,6025958982
2016-10-02 19:03:40,6955507908
2016-10-02 19:03:40,6775555430
2016-10-02 19:03:40,6107306700
2016-10-02 19:03:39,7415408102
2016-10-02 19:03:40,6496190530
2016-10-02 19:03:39,7528496756
2016-10-02 19:03:39,7518674890
2016-10-02 19:03:39,7205141150
2016-10-02 19:03:40,6348243663
2016-10-02 19:03:40,6929896002
2016-10-02 19:03:41,5235267173
2016-10-02 19:03:40,6507708003
2016-10-02 19:03:40,6849750637
2016-10-02 19:03:39,7217797792
2016-10-02 19:03:39,7384941498
2016-10-02 19:03:41,6084963894
2016-10-02 19:03:40,7187414946
2016-10-02 19:03:39,7514593806
2016-10-02 19:03:40,6872580199
2016-10-02 19:03:39,7403988407
2016-10-02 19:03:42,4656373361
2016-10-02 19:03:42,5048546731
2016-10-02 19:03:42,5103769077
2016-10-02 19:03:41,5606248778
2016-10-02 19:03:42,4652408223
2016-10-02 19:03:41,5522291256
2016-10-02 19:03:41,5740838086
2016-10-02 19:03:42,4577053181
2016-10-02 19:03:43,4253020971
2016-10-02 19:03:40,7353055553
2016-10-02 19:03:42,5362021491
2016-10-02 19:03:42,5115507315
2016-10-02 19:03:41,5757801251
2016-10-02 19:03:41,5656151107
2016-10-02 19:03:41,5550632413
2016-10-02 19:03:42,5258224263
2016-10-02 19:03:42,5528114741
2016-10-02 19:03:42,5094465005
2016-10-02 19:03:42,5238961517
2016-10-02 19:03:42,5027523865
2016-10-02 19:03:43,4427569317
2016-10-02 19:03:42,4616381980
2016-10-02 19:03:42,5538099689
2016-10-02 19:03:43,4344356270
2016-10-02 19:03:42,5138364263
2016-10-02 19:03:41,6727581619
2016-10-02 19:03:40,7067682347
2016-10-02 19:03:40,7007842928
2016-10-02 19:03:39,7921182218
2016-10-02 19:03:40,7694550794
2016-10-02 19:03:39,7867968889
2016-10-02 19:03:40,7408009518
2016-10-02 19:03:40,7461422108
2016-10-02 19:03:40,7354906764
2016-10-02 19:03:42,5696334843
2016-10-02 19:03:42,5323083269
2016-10-02 19:03:41,6069797939
2016-10-02 19:03:42,4909841675
2016-10-02 19:03:41,6016549495
2016-10-02 19:03:42,5216591002
2016-10-02 19:03:41,6220170207
2016-10-02 19:03:42,5060226712
2016-10-02 19:03:42,5273650259
2016-10-02 19:03:42,5380340070
2016-10-02 19:03:41,6307033208
2016-10-02 19:03:41,6313716045
2016-10-02 19:03:42,4827074846
2016-10-02 19:03:41,6413783395
2016-10-02 19:03:41,6220517157
2016-10-02 19:03:41,5753841617
2016-10-02 19:03:43,4620611066
2016-10-02 19:03:41,5860655654
2016-10-02 19:03:42,5541031049
2016-10-02 19:03:41,5914366990
2016-10-02 19:03:42,5114519458
2016-10-02 19:03:41,6221236910
2016-10-02 19:03:41,6221246658
2016-10-02 19:03:41,6301213570
2016-10-02 19:03:41,6127930760
2016-10-02 19:03:41,6236453337
2016-10-02 19:03:41,6242149074
2016-10-02 19:03:42,5513712620
2016-10-02 19:03:41,6247694041
2016-10-02 19:03:41,6182540129
2016-10-02 19:03:41,6078694046
2016-10-02 19:03:42,5245666581
2016-10-02 19:03:42,5267252946
2016-10-02 19:03:41,6333974205
2016-10-02 19:03:41,6420694018
2016-10-02 19:03:43,4747432708
2016-10-02 19:03:41,6387647700
2016-10-02 19:03:41,6014383963
2016-10-02 19:03:42,5694400762
2016-10-02 19:03:43,4641101433
2016-10-02 19:03:41,6374447950
2016-10-02 19:03:42,5801151229
2016-10-02 19:03:42,5321199825
2016-10-02 19:03:42,5907868055
2016-10-02 19:03:42,5854570540
2016-10-02 19:03:41,6421328100
2016-10-02 19:03:43,4483125183
2016-10-02 19:03:43,4483174983
2016-10-02 19:03:43,4508238059
2016-10-02 19:03:43,4483298677
2016-10-02 19:03:42,5121669976
2016-10-02 19:03:41,6368384444
2016-10-02 19:03:41,6281772981
2016-10-02 19:03:43,4828480552
2016-10-02 19:03:42,5748540696
2016-10-02 19:03:42,5641905717
2016-10-02 19:03:42,5375277735
2016-10-02 19:03:41,6381963042
2016-10-02 19:03:41,6175340140
2016-10-02 19:03:42,5042054561
2016-10-02 19:03:41,6122131924
2016-10-02 19:03:43,4695528909
2016-10-02 19:03:41,6068876534
2016-10-02 19:03:42,5535585497
2016-10-02 19:03:42,5484733903
2016-10-02 19:03:42,5898088951
2016-10-02 19:03:42,5849799966
2016-10-02 19:03:42,5548974468
2016-10-02 19:03:42,5468230996
2016-10-02 19:03:42,5738044340
2016-10-02 19:03:43,4758774010
2016-10-02 19:03:42,5185889749
2016-10-02 19:03:43,4613783336
2016-10-02 19:03:43,4623770287
2016-10-02 19:03:43,4606835727
2016-10-02 19:03:42,5142002570
2016-10-02 19:03:43,4774920768
2016-10-02 19:03:42,5508583946
2016-10-02 19:03:41,6419170634
2016-10-02 19:03:42,5726640389
2016-10-02 19:03:41,6554541722
2016-10-02 19:03:42,5783309867
2016-10-02 19:03:43,4755614376
2016-10-02 19:03:41,6262745823
2016-10-02 19:03:43,5026307422
2016-10-02 19:03:43,4745927589
2016-10-02 19:03:42,6015077064
2016-10-02 19:03:43,4800709631
2016-10-02 19:03:42,6199597765
2016-10-02 19:03:41,6285444478
2016-10-02 19:03:42,5586524893
2016-10-02 19:03:42,5654889689
2016-10-02 19:03:41,6857718774
2016-10-02 19:03:42,6100338411
2016-10-02 19:03:43,5068957983
2016-10-02 19:03:43,5091095435
2016-10-02 19:03:42,6207470759
2016-10-02 19:03:41,6907328037
2016-10-02 19:03:43,5068305801
2016-10-02 19:03:41,6567588368
2016-10-02 19:03:43,5047495475
2016-10-02 19:03:43,5179760963
2016-10-02 19:03:42,6072632418
2016-10-02 19:03:43,5027826664
2016-10-02 19:03:41,6889069045
2016-10-02 19:03:43,5211131043
2016-10-02 19:03:42,5615120776
2016-10-02 19:03:43,5301307621
2016-10-02 19:03:43,5109958873
2016-10-02 19:03:43,5130380646
2016-10-02 19:03:43,5131361278
2016-10-02 19:03:43,5276778518
2016-10-02 19:03:48,67208729
2016-10-02 19:03:48,64816445
2016-10-02 19:03:48,65049268
2016-10-02 19:03:48,87500188
2016-10-02 19:03:48,86812054
2016-10-02 19:03:48,89015081
2016-10-02 19:03:48,73943694
2016-10-02 19:03:48,113477203
2016-10-02 19:03:48,109597407
2016-10-02 19:03:48,134970618
2016-10-02 19:03:48,139012730
2016-10-02 19:03:48,180091094
2016-10-02 19:03:48,189676172
2016-10-02 19:03:48,179790114
2016-10-02 19:03:48,185034601
2016-10-02 19:03:48,187176158
2016-10-02 19:03:48,215305666
2016-10-02 19:03:48,214543560
2016-10-02 19:03:48,227562948
2016-10-02 19:03:48,217009161
2016-10-02 19:03:48,236342530
2016-10-02 19:03:48,230186429
2016-10-02 19:03:48,241850960
2016-10-02 19:03:48,253165492
2016-10-02 19:03:48,269861587
2016-10-02 19:03:48,259003177
2016-10-02 19:03:48,274256801
2016-10-02 19:03:48,273172804
2016-10-02 19:03:48,293471241
2016-10-02 19:03:48,283493449
2016-10-02 19:03:48,295480555
2016-10-02 19:03:48,307614630
2016-10-02 19:03:48,311351713
2016-10-02 19:03:48,330535728
2016-10-02 19:03:48,346271060
2016-10-02 19:03:48,335452395
2016-10-02 19:03:48,348913430
2016-10-02 19:03:48,353298691
2016-10-02 19:03:48,378932942
2016-10-02 19:03:48,379460101
2016-10-02 19:03:48,375157534
2016-10-02 19:03:48,389116877
2016-10-02 19:03:48,397649274
2016-10-02 19:03:48,413916113
2016-10-02 19:03:48,418238191
2016-10-02 19:03:48,425568304
2016-10-02 19:03:48,557538558
2016-10-02 19:03:48,609387411
2016-10-02 19:03:48,745588479
2016-10-02 19:03:48,818220183
2016-10-02 19:03:48,812326655
2016-10-02 19:03:48,862012450
2016-10-02 19:03:49,905338868
2016-10-02 19:03:49,1035106064
2016-10-02 19:03:49,1046566991
2016-10-02 19:03:49,1221037415
2016-10-02 19:03:49,1251043818
2016-10-02 19:03:49,1255852121
2016-10-02 19:03:49,1410919794
2016-10-02 19:03:49,1445475920
2016-10-02 19:03:49,1530880169
2016-10-02 19:03:48,1879043671
2016-10-02 19:03:49,1572640942
2016-10-02 19:03:48,1949351223
2016-10-02 19:03:49,1792715927
2016-10-02 19:03:49,1746080704
2016-10-02 19:03:48,1861922507
2016-10-02 19:03:49,1668784495
2016-10-02 19:03:49,1805544208
2016-10-02 19:03:48,1835575649
2016-10-02 19:03:49,1648931665
2016-10-02 19:03:49,1725605736
2016-10-02 19:03:49,1612305221
2016-10-02 19:03:49,1685640301
2016-10-02 19:03:49,1759054548
2016-10-02 19:03:48,1985735059
2016-10-02 19:03:49,1622431164
2016-10-02 19:03:48,1858146553
2016-10-02 19:03:49,1603254964
2016-10-02 19:03:49,1754995521
2016-10-02 19:03:49,1862299920
2016-10-02 19:03:49,1809080038
2016-10-02 19:03:49,1899142387
2016-10-02 19:03:48,2966711363
2016-10-02 19:03:49,1964356696
2016-10-02 19:03:50,1275355886
2016-10-02 19:03:50,1438778186
2016-10-02 19:03:49,2598948443
2016-10-02 19:03:50,1465653386
2016-10-02 19:03:50,1802390164
2016-10-02 19:03:50,1192436417
2016-10-02 19:03:50,1392074789
2016-10-02 19:03:50,1124683470
2016-10-02 19:03:50,1182534105
2016-10-02 19:03:50,1665153615
2016-10-02 19:03:49,1967878214
2016-10-02 19:03:50,1285799667
2016-10-02 19:03:49,2167745920
2016-10-02 19:03:49,2035336364
2016-10-02 19:03:49,2479292514
2016-10-02 19:03:50,1998131576
2016-10-02 19:03:50,1653601467
2016-10-02 19:03:49,2204379448
2016-10-02 19:03:49,2412274208
2016-10-02 19:03:49,2594575076
2016-10-02 19:03:49,2651313832
2016-10-02 19:03:49,2603016054
2016-10-02 19:03:49,2455812340
2016-10-02 19:03:50,1790114818
2016-10-02 19:03:49,2806393447
2016-10-02 19:03:49,2544021177
2016-10-02 19:03:50,1963226978
2016-10-02 19:03:50,2107001440
2016-10-02 19:03:49,2490557012
2016-10-02 19:03:50,1933939798
2016-10-02 19:03:49,3367050651
2016-10-02 19:03:49,3373881358
2016-10-02 19:03:48,3707269163
2016-10-02 19:03:49,3524041221
2016-10-02 19:03:49,3337980964
2016-10-02 19:03:48,3681373448
2016-10-02 19:03:49,3514752134
2016-10-02 19:03:49,3364847761
2016-10-02 19:03:48,3644471229
2016-10-02 19:03:49,3304527097
2016-10-02 19:03:48,3611234786
2016-10-02 19:03:49,2752316538
2016-10-02 19:03:49,3560011590
2016-10-02 19:03:50,2878690996
2016-10-02 19:03:51,1855392683
2016-10-02 19:03:50,3538730719
2016-10-02 19:03:50,2892089802
2016-10-02 19:03:51,2592095974
2016-10-02 19:03:50,2885458099
2016-10-02 19:03:51,1865539400
2016-10-02 19:03:51,1869095593
2016-10-02 19:03:50,2882439715
2016-10-02 19:03:50,3042473588
2016-10-02 19:03:49,4369144536
2016-10-02 19:03:50,3209236907
2016-10-02 19:03:50,2912571284
2016-10-02 19:03:51,2273081784
2016-10-02 19:03:50,2907599132
2016-10-02 19:03:49,4344314959
2016-10-02 19:03:51,2407708634
2016-10-02 19:03:51,2461073245
2016-10-02 19:03:51,2727765587
2016-10-02 19:03:49,4204485661
2016-10-02 19:03:51,1861313608
2016-10-02 19:03:50,2939167112
2016-10-02 19:03:50,3129199889
2016-10-02 19:03:50,3185889217
2016-10-02 19:03:50,3277351572
2016-10-02 19:03:50,2926074497
2016-10-02 19:03:49,3762764438
2016-10-02 19:03:51,2357082398
2016-10-02 19:03:51,2437109730
2016-10-02 19:03:50,3598927669
2016-10-02 19:03:50,2938818583
2016-10-02 19:03:51,2655511438
2016-10-02 19:03:51,2175587669
2016-10-02 19:03:51,2335602911
2016-10-02 19:03:50,2918714821
2016-10-02 19:03:51,2015953382
2016-10-02 19:03:51,2522658259
2016-10-02 19:03:51,2389354385
2016-10-02 19:03:50,2940317652
2016-10-02 19:03:49,4022737336
2016-10-02 19:03:51,1936256587
2016-10-02 19:03:50,2926364762
2016-10-02 19:03:49,3993114242
2016-10-02 19:03:50,2800105226
2016-10-02 19:03:51,1963471517
2016-10-02 19:03:50,2856821358
2016-10-02 19:03:51,2710179826
2016-10-02 19:03:51,1873678467
2016-10-02 19:03:50,3630512315
2016-10-02 19:03:50,2930571139
2016-10-02 19:03:50,2937264377
2016-10-02 19:03:51,2204234086
2016-10-02 19:03:51,1887813228
2016-10-02 19:03:51,2045181980
2016-10-02 19:03:51,2232463297
2016-10-02 19:03:50,3276902560
2016-10-02 19:03:51,2634954100
2016-10-02 19:03:50,3005139193
