"Time","Mule Latency"
1475181568643268934,27430471
1475181568743268934,33224083
1475181568843268934,56852078
1475181568943268934,34686187
1475181569143268934,108245833
1475181569043268934,318999210
1475181569343268934,30394175
1475181569243268934,190135617
1475181569443268934,121269652
1475181569643268934,108675063
1475181569543268934,217437334
1475181569743268934,61994929
1475181569843268934,94002447
1475181570143268934,95961865
1475181569943268934,306071653
1475181570043268934,237202927
1475181570243268934,58298445
1475181570343268934,41370185
1475181570443268934,50329005
1475181570543268934,57682534
1475181570643268934,44365153
1475181570743268934,71643548
1475181570843268934,30568400
1475181570943268934,238558330
1475181571143268934,43802050
1475181571043268934,143807245
1475181571243268934,46648476
1475181571443268934,44777213
1475181571343268934,186929689
1475181571543268934,49747533
1475181571643268934,49752050
1475181571743268934,68448135
1475181571843268934,65270407
1475181571943268934,55714505
1475181572043268934,70559329
1475181572143268934,53255676
1475181572243268934,39224897
1475181572343268934,54396705
1475181572443268934,102351766
1475181572543268934,27150997
1475181572643268934,55262556
1475181572743268934,27827731
1475181572843268934,36096212
1475181572943268934,32031367
1475181573043268934,50174069
1475181573143268934,149592603
1475181573343268934,29754377
1475181573243268934,133581982
1475181573443268934,29136194
1475181573543268934,38330679
1475181573643268934,61317547
1475181573743268934,36631831
1475181573843268934,43121412
1475181573943268934,106722636
1475181574043268934,36800061
1475181574143268934,50664098
1475181574243268934,58406843
1475181574343268934,29507857
1475181574443268934,32048518
1475181574543268934,80438514
1475181574643268934,113202531
1475181574743268934,32881893
1475181574843268934,42383109
1475181574943268934,89846684
1475181575043268934,28108000
1475181575143268934,47068750
1475181575243268934,27679672
1475181575343268934,59500982
1475181575443268934,32493906
1475181575543268934,75392640
1475181575643268934,66355966
1475181575743268934,42474455
1475181575843268934,48089468
1475181575943268934,76606536
1475181576043268934,98679498
1475181576143268934,42783637
1475181576243268934,61966250
1475181576343268934,29186110
1475181576443268934,34485067
1475181576543268934,33192067
1475181576643268934,43749924
1475181576743268934,63463007
1475181576843268934,60911633
1475181576943268934,75094828
1475181577043268934,92499571
1475181577143268934,29176186
1475181577243268934,32512103
1475181577343268934,44667382
1475181577443268934,34748014
1475181577543268934,53778747
1475181577643268934,169399863
1475181577843268934,63011711
1475181577943268934,35756162
1475181578043268934,47565394
1475181578143268934,52374748
1475181578243268934,49160039
1475181578343268934,40269619
1475181577743268934,799866598
1475181578443268934,137748529
1475181578643268934,31947845
1475181578543268934,209953716
1475181578743268934,45977998
1475181578843268934,54952003
1475181578943268934,29341075
1475181579043268934,49599422
1475181579143268934,90330038
1475181579243268934,32359848
1475181579343268934,27690380
1475181579443268934,29983567
1475181579543268934,31536709
1475181579643268934,57430220
1475181579843268934,43838183
1475181579943268934,30122596
1475181580043268934,48743447
1475181580143268934,66367984
1475181580243268934,64801492
1475181580343268934,41803258
1475181580443268934,76469822
1475181579743268934,798769255
1475181580543268934,137208269
1475181580643268934,112173836
1475181580743268934,28949877
1475181580843268934,90697532
1475181580943268934,33131125
1475181581043268934,61669450
1475181581143268934,54251282
1475181581243268934,53788749
1475181581343268934,58098509
1475181581443268934,88122200
1475181581543268934,52266441
1475181581643268934,55957543
1475181581743268934,56308787
1475181581843268934,36899657
1475181581943268934,44087820
1475181582043268934,123922604
1475181582143268934,45257943
1475181582243268934,42744466
1475181582343268934,45943509
1475181582443268934,42854407
1475181582543268934,50605409
1475181582643268934,44241433
1475181582743268934,34929903
1475181582843268934,65265706
1475181583043268934,61076807
1475181583143268934,30908436
1475181582943268934,254530062
1475181583243268934,53353138
1475181583343268934,29147637
1475181583443268934,113873374
1475181583543268934,36113900
1475181583643268934,69239959
1475181583843268934,78888574
1475181583943268934,42151909
1475181584043268934,36526532
1475181583743268934,395190426
1475181584143268934,32078461
1475181584243268934,51058490
1475181584343268934,109834430
1475181584443268934,52166460
1475181584543268934,34666353
1475181584643268934,33499025
1475181584743268934,98770759
1475181584843268934,42559082
1475181584943268934,35875904
1475181585043268934,140110298
1475181585143268934,144163535
1475181585343268934,50639450
1475181585443268934,66490450
1475181585543268934,106582821
1475181585243268934,440175365
1475181585743268934,45179812
1475181585643268934,234370326
1475181585843268934,51920890
1475181585943268934,69917058
1475181586043268934,51664287
1475181586143268934,29185344
1475181586243268934,57279331
1475181586343268934,32032800
1475181586443268934,50715136
1475181586543268934,33552315
1475181586643268934,64460017
1475181586743268934,29317717
1475181586843268934,31608622
1475181586943268934,47415210
1475181587043268934,50162800
1475181587143268934,34557684
1475181587243268934,128894022
1475181587343268934,33262119
1475181587443268934,53563866
1475181587643268934,32859997
1475181587543268934,225326548
1475181587743268934,30232993
1475181587843268934,54077396
1475181587943268934,43835519
1475181588043268934,33576481
1475181588143268934,55963868
1475181588343268934,54843690
1475181588243268934,155402983
1475181588443268934,61980639
1475181588543268934,49439191
1475181588643268934,31413558
1475181588743268934,46844704
1475181589043268934,35387651
1475181588943268934,155515620
1475181588843268934,261059174
1475181589143268934,111692542
1475181589243268934,61615215
1475181589343268934,48454298
1475181589543268934,78123737
1475181589743268934,26686103
1475181589643268934,136694205
1475181589443268934,426542257
1475181589843268934,30101962
1475181589943268934,29871941
1475181590043268934,86755219
1475181590143268934,34893280
1475181590243268934,27693030
1475181590343268934,95472042
1475181590443268934,39881412
1475181590543268934,30835537
1475181590743268934,73300690
1475181590843268934,83127448
1475181590643268934,298878929
1475181590943268934,68167425
1475181591043268934,43099148
1475181591143268934,47750400
1475181591243268934,63072904
1475181591343268934,51057069
1475181591443268934,52483412
1475181591543268934,62674353
1475181591743268934,44687899
1475181591843268934,31117763
1475181591643268934,423629458
1475181592043268934,63702609
1475181592143268934,39466852
1475181592243268934,47035797
1475181592343268934,75803118
1475181592443268934,49123923
1475181592543268934,51504765
1475181592643268934,54039820
1475181592743268934,31406420
1475181592843268934,77985650
1475181591943268934,1019795994
1475181592943268934,49963953
1475181593043268934,48324436
1475181593143268934,135685509
1475181593243268934,52136687
1475181593343268934,50637979
1475181593443268934,41933940
1475181593543268934,32055974
1475181593643268934,58187658
1475181593743268934,38431061
1475181593843268934,160826464
1475181593943268934,100778180
1475181594043268934,29809766
1475181594143268934,95777383
1475181594243268934,35286821
1475181594343268934,29073167
1475181594443268934,59074929
1475181594543268934,45900023
1475181594643268934,70783737
1475181594743268934,100707572
1475181594843268934,196949647
1475181595043268934,27585888
1475181595143268934,42721410
1475181595243268934,35905545
1475181595343268934,65526515
1475181595443268934,36249738
1475181595543268934,45458825
1475181595643268934,95432556
1475181595743268934,260148656
1475181595843268934,196901441
1475181596043268934,61455697
1475181595943268934,221682769
1475181596143268934,89581348
1475181594943268934,1321226203
1475181596243268934,122218729
1475181596343268934,103368353
1475181596443268934,40736004
1475181596543268934,63327907
1475181596643268934,61433107
1475181596743268934,29494375
1475181596843268934,45850676
1475181596943268934,87737964
1475181597043268934,30158950
1475181597143268934,102526852
1475181597243268934,73149292
1475181597343268934,41362505
1475181597543268934,42735166
1475181597443268934,179065524
1475181597643268934,30908178
1475181597743268934,91657794
1475181597843268934,125599765
1475181597943268934,36771681
1475181598143268934,36775071
1475181598043268934,141316674
1475181598343268934,36741460
1475181598243268934,143241444
1475181598443268934,30335031
1475181598543268934,50585908
1475181598643268934,525943260
1475181598943268934,231569524
1475181598743268934,452643907
1475181598843268934,375600839
1475181599143268934,82051945
1475181599043268934,255820039
1475181599243268934,96232128
1475181599343268934,27600528
1475181599443268934,56075820
1475181599543268934,31442427
1475181599643268934,73433427
1475181599743268934,52703603
1475181599843268934,30223263
1475181599943268934,132225729
1475181600043268934,58167709
1475181600143268934,63093112
1475181600243268934,117364916
1475181600443268934,100454643
1475181600343268934,407973785
1475181600543268934,225072461
1475181600643268934,293182393
1475181600743268934,303583406
1475181600943268934,182670357
1475181600843268934,385729297
1475181601043268934,295340371
1475181601143268934,219228359
1475181601243268934,219870727
1475181601443268934,64625332
1475181601343268934,181637065
1475181601543268934,38625695
1475181601643268934,59182473
1475181601743268934,51509062
1475181601843268934,97496754
1475181601943268934,57519617
1475181602043268934,46124884
1475181602143268934,83903057
1475181602343268934,38872721
1475181602243268934,143510937
1475181602543268934,68054111
1475181602743268934,127089740
1475181602643268934,262633201
1475181602843268934,64528282
1475181602943268934,108792324
1475181603043268934,64349202
1475181603243268934,34001925
1475181603143268934,203164775
1475181603343268934,84374626
1475181602443268934,1031626859
1475181603443268934,33252442
1475181603643268934,41576003
1475181603543268934,163552412
1475181603743268934,66172919
1475181603843268934,48075130
1475181603943268934,84489772
1475181604043268934,38071669
1475181604143268934,33360425
1475181604243268934,84620035
1475181604343268934,169280191
1475181604443268934,79544831
1475181604543268934,72192046
1475181604643268934,62323237
1475181604743268934,129983040
1475181604843268934,52397203
1475181605043268934,95026419
1475181605143268934,34505931
1475181605243268934,40926514
1475181604943268934,385740852
1475181605343268934,88761369
1475181605443268934,60365983
1475181605543268934,127235504
1475181605643268934,37585236
1475181605743268934,28508281
1475181605843268934,108853730
1475181605943268934,33357558
1475181606043268934,46119598
1475181606143268934,124572084
1475181606243268934,32083354
1475181606343268934,59918821
1475181606443268934,142977415
1475181606543268934,51728333
1475181606643268934,34896622
1475181606843268934,132553020
1475181606943268934,46203233
1475181607043268934,36858245
1475181607143268934,43174424
1475181607243268934,30321390
1475181606743268934,647500403
1475181607343268934,204408229
1475181607443268934,106100581
1475181607543268934,43984923
1475181607643268934,40465270
1475181607743268934,43895014
1475181607843268934,34392566
1475181607943268934,98563055
1475181608143268934,74312706
1475181608043268934,183798217
1475181608243268934,172594369
1475181608343268934,101957284
1475181608443268934,63896007
1475181608543268934,55603388
1475181608843268934,35093792
1475181608643268934,258874992
1475181608743268934,174472234
1475181608943268934,57787429
1475181609043268934,89530477
1475181609143268934,52179913
1475181609243268934,31510412
1475181609343268934,83382437
1475181609443268934,78370478
1475181609543268934,117944520
1475181609643268934,69954685
1475181609743268934,31447299
1475181609843268934,131818621
1475181609943268934,46761630
1475181610043268934,48987145
1475181610143268934,156828087
1475181610243268934,106125307
1475181610343268934,33091311
1475181610443268934,155447653
1475181610543268934,116652741
1475181610643268934,51385581
1475181610743268934,64726133
1475181610843268934,55214887
1475181610943268934,54899306
1475181611043268934,35701958
1475181611143268934,39281276
1475181611243268934,114494252
1475181611343268934,34070515
1475181611443268934,44625974
1475181611543268934,54905355
1475181611643268934,29868546
1475181611743268934,47297277
1475181611843268934,105540612
1475181611943268934,75211028
1475181612043268934,66252771
1475181612143268934,41110047
1475181612243268934,68108127
1475181612343268934,165844653
1475181612443268934,133284628
1475181612543268934,51680034
1475181612643268934,118747967
1475181612743268934,31309348
1475181612843268934,50935643
1475181612943268934,41358118
1475181613043268934,148185573
1475181613143268934,75358784
1475181613243268934,31169552
1475181613343268934,42962428
1475181613443268934,61025462
1475181613543268934,59936196
1475181613843268934,144483772
1475181613943268934,102082091
1475181613643268934,572958666
1475181613743268934,473100598
1475181614043268934,179117695
1475181614143268934,124636291
1475181614243268934,59028747
1475181614343268934,94255591
1475181614443268934,40464856
1475181614543268934,32092840
1475181614643268934,33555621
1475181614743268934,32809915
1475181614843268934,103156968
1475181614943268934,47659712
1475181615043268934,43387585
1475181615143268934,47838650
1475181615243268934,42320939
1475181615343268934,48542683
1475181615443268934,151554347
1475181615543268934,117332309
1475181615643268934,28637769
1475181615743268934,110118058
1475181615843268934,46671077
1475181615943268934,103615692
1475181616043268934,35249303
1475181616143268934,61222421
1475181616343268934,84604709
1475181616243268934,230724464
1475181616443268934,52123894
1475181616543268934,59205891
1475181616643268934,67840725
1475181616743268934,34273157
1475181616843268934,35208970
1475181616943268934,91581173
1475181617043268934,62532580
1475181617143268934,30651076
1475181617243268934,32996427
1475181617343268934,31114774
1475181617443268934,66025208
1475181617543268934,60583695
1475181617643268934,103464808
1475181617743268934,37910044
1475181617843268934,82966509
1475181617943268934,92488526
1475181618043268934,29082633
1475181618143268934,51954067
1475181618243268934,33156177
1475181618343268934,110809215
1475181618443268934,72117972
1475181618543268934,72881012
1475181618643268934,34938472
1475181618743268934,56646356
1475181618843268934,77377135
1475181618943268934,50173360
1475181619043268934,119758516
1475181619143268934,39468829
1475181619243268934,31777976
1475181619343268934,65585124
1475181619443268934,98490793
1475181619543268934,130545688
1475181619643268934,80159819
1475181619743268934,38356775
1475181619843268934,48399503
1475181619943268934,73654352
1475181620043268934,36830648
1475181620143268934,54152135
1475181620243268934,30260345
1475181620343268934,30941380
1475181620443268934,55792678
1475181620543268934,31568451
1475181620743268934,111293187
1475181620843268934,93350946
1475181620943268934,27280057
1475181621043268934,53715979
1475181621143268934,41740649
1475181621243268934,132273516
1475181621343268934,47667066
1475181621443268934,47592631
1475181621543268934,85058601
1475181621643268934,72381487
1475181621743268934,41369167
1475181620643268934,1172378028
1475181621943268934,36419118
1475181621843268934,153864005
1475181622043268934,40432951
1475181622243268934,37507074
1475181622143268934,277515877
1475181622343268934,110581175
1475181622443268934,34566439
1475181622543268934,36012773
1475181622643268934,29663966
1475181622743268934,145704048
1475181622843268934,253294461
1475181623143268934,53195763
1475181622943268934,376368227
1475181623243268934,154839879
1475181623443268934,35606469
1475181623343268934,139848095
1475181623543268934,52568807
1475181623643268934,49234127
1475181623043268934,675721654
1475181623743268934,53320837
1475181623843268934,136523873
1475181623943268934,137957495
1475181624043268934,88350539
1475181624143268934,153314497
1475181624243268934,65182026
1475181624343268934,58300469
1475181624443268934,54658158
1475181624543268934,55102903
1475181624643268934,34818636
1475181624843268934,183884468
1475181624743268934,333094590
1475181625043268934,73046408
1475181625143268934,21863683
1475181625343268934,36863970
1475181625243268934,155855831
1475181624943268934,459437787
1475181625443268934,40321847
1475181625543268934,31541377
1475181625643268934,31462436
1475181625743268934,118780851
1475181625843268934,95195266
1475181625943268934,24117142
1475181626143268934,58212413
1475181626043268934,215579206
1475181626243268934,41568994
1475181626343268934,29915194
1475181626543268934,34031842
1475181626643268934,57918547
1475181626743268934,25361829
1475181626443268934,325566308
1475181626843268934,35945737
1475181626943268934,269946755
1475181627243268934,34500366
1475181627043268934,239148063
1475181627143268934,192824403
1475181627343268934,23648550
1475181627443268934,44532969
1475181627543268934,52333681
1475181627643268934,39020004
1475181627743268934,37432832
1475181627843268934,163090863
1475181628043268934,376043743
1475181628243268934,183899749
1475181628143268934,289945388
1475181628443268934,42755748
1475181627943268934,591813040
1475181628543268934,25668052
1475181628343268934,231804782
1475181628643268934,53540838
1475181628743268934,130970207
1475181628843268934,45738418
1475181628943268934,29399816
1475181629243268934,26748827
1475181629143268934,133782811
1475181629343268934,35811515
1475181629043268934,346420049
1475181629443268934,44743059
1475181629543268934,27279858
1475181629643268934,134023723
1475181629743268934,77141643
1475181629843268934,45722504
1475181630043268934,46376928
1475181629943268934,180916507
1475181630143268934,52026328
1475181630243268934,37070830
1475181630343268934,43122665
1475181630443268934,25569720
1475181630543268934,48484129
1475181630643268934,64565245
1475181630843268934,78677698
1475181630943268934,106086573
1475181631043268934,82694494
1475181631143268934,66436651
1475181631243268934,36521613
1475181630743268934,604462939
1475181631343268934,37223955
1475181631443268934,47579696
1475181631643268934,37985724
1475181631543268934,166546647
1475181631743268934,159950957
1475181631843268934,133332274
1475181631943268934,33438545
1475181632043268934,119668324
1475181632143268934,60899621
1475181632243268934,27326020
1475181632343268934,40116780
1475181632443268934,108263600
1475181632543268934,82963930
1475181632643268934,35442956
1475181632743268934,42049314
1475181632843268934,51193748
1475181632943268934,76930267
1475181633043268934,40078717
1475181633143268934,153539563
1475181633343268934,81581040
1475181633443268934,133605298
1475181633543268934,79643564
1475181633643268934,50872236
1475181633243268934,502805924
1475181633743268934,56727937
1475181633843268934,26756913
1475181633943268934,26356736
1475181634043268934,24811387
1475181634143268934,118463189
1475181634243268934,22635831
1475181634343268934,22431115
1475181634443268934,25573774
1475181634543268934,45271299
1475181634643268934,61950666
1475181634743268934,26191155
1475181634843268934,166819899
1475181634943268934,139548377
1475181635143268934,28608479
1475181635043268934,130335068
1475181635243268934,41129375
1475181635343268934,34144875
1475181635443268934,49150416
1475181635543268934,22232117
1475181635643268934,36735651
1475181635743268934,29807993
1475181635943268934,32476304
1475181635843268934,172279997
1475181636043268934,48795939
1475181636143268934,47348474
1475181636243268934,37025016
1475181636343268934,59582223
1475181636443268934,41599246
1475181636543268934,30473536
1475181636643268934,46577296
1475181636743268934,47928828
1475181636843268934,146417935
1475181636943268934,98372984
1475181637043268934,79534308
1475181637143268934,22210776
1475181637243268934,52933678
1475181637343268934,55522769
1475181637443268934,35539455
1475181637543268934,24946823
1475181637743268934,39639531
1475181637643268934,163151325
1475181637843268934,36592382
1475181637943268934,50142210
1475181638043268934,44710583
1475181638143268934,69902183
1475181638243268934,97341618
1475181638343268934,80735980
1475181638443268934,27256978
1475181638543268934,205820712
1475181638743268934,35143136
1475181638643268934,176325466
1475181638843268934,38984500
1475181638943268934,105135801
1475181639043268934,30621575
1475181639143268934,35526572
1475181639343268934,39550445
1475181639243268934,155602765
1475181639443268934,68579190
1475181639543268934,36213940
1475181639643268934,50625445
1475181639743268934,65018828
1475181639843268934,37410259
1475181639943268934,114872914
1475181640043268934,91389752
1475181640143268934,44851277
1475181640243268934,65723355
1475181640343268934,24509944
1475181640443268934,33511443
1475181640543268934,62663487
1475181640643268934,134551127
1475181640743268934,42975598
1475181640843268934,41909096
1475181640943268934,53255464
1475181641043268934,35694766
1475181641243268934,65094343
1475181641143268934,169012001
1475181641343268934,69084809
1475181641443268934,47125894
1475181641543268934,33258658
1475181641643268934,49805201
1475181641743268934,24536489
1475181641843268934,89233380
1475181641943268934,47820819
1475181642143268934,25981952
1475181642043268934,141199058
1475181642243268934,56898719
1475181642343268934,93783591
1475181642443268934,39626636
1475181642543268934,87926563
1475181642643268934,108729010
1475181642743268934,137215565
1475181642943268934,62473757
1475181642843268934,189771051
1475181643043268934,31609505
1475181643143268934,29390149
1475181643243268934,45056806
1475181643343268934,26726627
1475181643443268934,26440367
1475181643543268934,26930034
1475181643743268934,101329500
1475181643843268934,27895787
1475181643643268934,329783606
1475181643943268934,141061704
1475181644043268934,50480832
1475181644143268934,61373575
1475181644343268934,25033159
1475181644243268934,175179212
1475181644443268934,39152209
1475181644543268934,60256889
1475181644643268934,46744107
1475181644743268934,30922477
1475181644943268934,28849738
1475181644843268934,173680697
1475181645043268934,158865928
1475181645143268934,63644126
1475181645243268934,35703238
1475181645343268934,115047185
1475181645443268934,22727271
1475181645543268934,33481350
1475181645643268934,77577310
1475181645743268934,172176655
1475181645843268934,108869663
1475181645943268934,40779390
1475181646043268934,25307831
1475181646143268934,76817183
1475181646243268934,52263792
1475181646343268934,127503914
1475181646443268934,49935829
1475181646543268934,26032723
1475181646643268934,65984910
1475181646743268934,40647909
1475181646843268934,70834306
1475181646943268934,42572451
1475181647143268934,57612135
1475181647243268934,76866248
1475181647343268934,41221434
1475181647443268934,53716134
1475181647543268934,51564888
1475181647043268934,563642041
1475181647643268934,55971140
1475181647743268934,35021723
1475181647843268934,42797832
1475181647943268934,71537239
1475181648043268934,152119609
1475181648243268934,21011717
1475181648343268934,71253730
1475181648443268934,66957791
1475181648143268934,411100552
1475181648543268934,31827002
1475181648643268934,60867823
1475181648843268934,41414661
1475181648743268934,196377905
1475181648943268934,26110142
1475181649043268934,45339692
1475181649143268934,165267030
1475181649343268934,169735873
1475181649443268934,72860284
1475181649543268934,31702441
1475181649643268934,78825537
1475181649743268934,51470035
1475181649843268934,46122452
1475181649943268934,24541047
1475181649243268934,872458946
1475181650043268934,188031392
1475181650143268934,115881096
1475181650243268934,52951516
1475181650343268934,72297919
1475181650443268934,27515016
1475181650543268934,100485288
1475181650643268934,27002758
1475181650843268934,24348092
1475181650743268934,152267130
1475181650943268934,141971917
1475181651043268934,42160690
1475181651143268934,24675833
1475181651243268934,28973022
1475181651343268934,40252252
1475181651443268934,27278991
1475181651543268934,22753313
1475181651643268934,82639679
1475181651843268934,22866085
1475181651943268934,55724529
1475181652043268934,57638004
1475181651743268934,397337696
1475181652143268934,45608421
1475181652243268934,48429908
1475181652343268934,35528039
1475181652443268934,24750210
1475181652543268934,60365356
1475181652643268934,33178020
1475181652743268934,79474511
1475181652843268934,86588038
1475181652943268934,46800060
1475181653043268934,36187265
1475181653143268934,125708911
1475181653243268934,48788494
1475181653343268934,162804071
1475181653443268934,160154752
1475181653543268934,123912496
1475181653643268934,50267725
1475181653743268934,25417956
1475181653843268934,27388147
1475181653943268934,43533434
1475181654043268934,24662823
1475181654143268934,52812044
1475181654243268934,90816020
1475181654343268934,35286738
1475181654443268934,41584046
1475181654543268934,38211939
1475181654643268934,33190246
1475181654743268934,29840997
1475181655043268934,37231675
1475181655143268934,56911724
1475181654843268934,394422099
1475181655243268934,47800791
1475181655343268934,37552941
1475181654943268934,508127333
1475181655443268934,67803777
1475181655543268934,62687372
1475181655643268934,45214451
1475181655743268934,25512912
1475181656043268934,52120062
1475181656143268934,27235336
1475181655843268934,439308158
1475181656243268934,60689410
1475181655943268934,449077526
1475181656443268934,22507358
1475181656343268934,136637764
1475181656543268934,66290760
1475181656643268934,85485241
1475181656743268934,48435957
1475181656843268934,41142176
1475181656943268934,48718819
1475181657043268934,22753584
1475181657143268934,20642264
1475181657243268934,106577090
1475181657343268934,68322966
1475181657443268934,139014265
1475181657543268934,52234387
1475181657643268934,40668958
1475181657843268934,23923098
1475181657943268934,29461265
1475181658043268934,58176851
1475181657743268934,389841049
1475181658143268934,20379777
1475181658243268934,64338386
1475181658343268934,25519256
1475181658443268934,42047020
1475181658543268934,39585789
1475181658643268934,80358884
1475181658743268934,21945769
1475181658843268934,22532077
1475181658943268934,61903101
1475181659043268934,26216622
1475181659243268934,112324146
1475181659343268934,46668950
1475181659143268934,258207280
1475181659443268934,28580711
1475181659543268934,35204867
1475181659643268934,41715532
1475181659743268934,32343615
1475181659843268934,65512173
1475181659943268934,24172014
1475181660043268934,131459356
1475181660143268934,36845837
1475181660243268934,66147813
1475181660443268934,48813970
1475181660343268934,207842459
1475181660543268934,27574130
1475181660643268934,25713491
1475181660743268934,24052864
1475181660843268934,45939309
1475181660943268934,72656399
1475181661043268934,49292097
1475181661143268934,156380816
1475181661243268934,77604861
1475181661343268934,65801434
1475181661443268934,53228978
1475181661543268934,32256446
1475181661643268934,45080992
1475181661743268934,37398424
1475181661943268934,44935028
1475181661843268934,196611691
1475181662043268934,42116788
1475181662143268934,38668193
1475181662243268934,38236150
1475181662343268934,26245190
1475181662443268934,28297074
1475181662543268934,87213391
1475181662643268934,55199624
1475181662743268934,29838437
1475181662943268934,30245463
1475181663043268934,24469443
1475181662843268934,311900374
1475181663143268934,23486320
1475181663243268934,100826362
1475181663343268934,41840204
1475181663443268934,24938413
1475181663543268934,57979097
1475181663643268934,51576022
1475181663743268934,69680205
1475181663843268934,38811301
1475181663943268934,56328296
1475181664043268934,38642425
1475181664143268934,50717008
1475181664343268934,63282909
1475181664443268934,109303436
1475181664543268934,42938968
1475181664243268934,355089335
1475181664643268934,97226465
1475181664743268934,29683699
1475181664843268934,69124863
1475181664943268934,20743808
1475181665143268934,92230810
1475181665043268934,200112589
1475181665343268934,25978040
1475181665243268934,168384981
1475181665443268934,42721956
1475181665543268934,24924304
1475181665643268934,27345072
1475181665743268934,42565466
1475181665843268934,78237588
1475181665943268934,48867405
1475181666043268934,53851506
1475181666143268934,25156096
1475181666243268934,24863204
1475181666343268934,28455283
1475181666443268934,30919225
1475181666643268934,40533345
1475181666743268934,25541208
1475181666543268934,244313991
1475181666843268934,26790634
1475181666943268934,107226832
1475181667043268934,62127719
1475181667143268934,25043944
1475181667243268934,26340871
1475181667343268934,80661320
1475181667443268934,32194437
1475181667543268934,45650643
1475181667643268934,26618595
1475181667743268934,24112317
1475181667843268934,55030851
1475181667943268934,43281176
1475181668043268934,37241347
1475181668243268934,23154273
1475181668143268934,187887200
1475181668343268934,27150613
1475181668443268934,66086345
1475181668543268934,59568683
1475181668643268934,27619604
1475181668743268934,28135247
1475181668843268934,26178056
1475181668943268934,53654433
1475181669043268934,40388987
1475181669243268934,41991426
1475181669143268934,148479388
1475181669343268934,30785680
1475181669443268934,29920874
1475181669543268934,130263542
1475181669643268934,59931079
1475181669743268934,27629136
1475181669843268934,48771404
1475181669943268934,59501755
1475181670043268934,72257098
1475181670143268934,74703733
1475181670243268934,90289723
1475181670343268934,22502400
1475181670443268934,54386517
1475181670543268934,27388291
1475181670643268934,33788604
1475181670743268934,24707301
1475181670843268934,68023793
1475181670943268934,21048013
1475181671043268934,24174208
1475181671243268934,107785882
1475181671343268934,23853853
1475181671443268934,21999181
1475181671143268934,612263253
1475181671543268934,213561654
1475181671743268934,94805972
1475181671643268934,208348438
1475181671843268934,46029757
1475181671943268934,36358048
1475181672043268934,32600265
1475181672143268934,60282159
1475181672243268934,34935974
1475181672343268934,43766105
1475181672443268934,48218070
1475181672543268934,27881026
1475181672743268934,109844033
1475181672643268934,299401576
1475181672843268934,120256117
1475181672943268934,39869762
1475181673043268934,70762096
1475181673143268934,39470005
1475181673243268934,22717768
1475181673343268934,82584185
1475181673443268934,50735663
1475181673543268934,35086850
1475181673643268934,44624703
1475181673843268934,23502893
1475181673743268934,142513749
1475181673943268934,160411988
1475181674143268934,36405625
1475181674043268934,145027555
1475181674243268934,48984891
1475181674343268934,24608289
1475181674443268934,80682801
1475181674543268934,55079105
1475181674643268934,33441203
1475181674743268934,64974375
1475181674843268934,71508204
1475181674943268934,59077127
1475181675043268934,57164138
1475181675143268934,24042203
1475181675243268934,65807062
1475181675343268934,45095278
1475181675443268934,128757279
1475181675543268934,45470642
1475181675643268934,37484842
1475181675743268934,43898426
1475181675843268934,92174168
1475181675943268934,38301430
1475181676043268934,56340119
1475181676143268934,28159443
1475181676243268934,60576290
1475181676343268934,25521382
1475181676443268934,103911756
1475181676543268934,41121095
1475181676643268934,70731142
1475181676743268934,42554792
1475181676843268934,43292768
1475181676943268934,34086487
1475181677043268934,55069176
1475181677143268934,43597057
1475181677243268934,22814932
1475181677343268934,22210162
1475181677543268934,27773334
1475181677443268934,153238428
1475181677743268934,58598329
1475181677843268934,23870317
1475181677643268934,303577786
1475181677943268934,42824374
1475181678043268934,85399397
1475181678143268934,75169269
1475181678243268934,25453009
1475181678343268934,50300493
1475181678443268934,60883506
1475181678543268934,39216242
1475181678643268934,27587937
1475181678743268934,55639770
1475181678843268934,24059744
1475181678943268934,64648591
1475181679043268934,36120525
1475181679143268934,79376138
1475181679343268934,24068404
1475181679243268934,141175423
1475181679443268934,27114627
1475181679543268934,26963234
1475181679643268934,71658670
1475181679743268934,26986041
1475181679843268934,51994964
1475181679943268934,84762154
1475181680043268934,51058797
1475181680143268934,62581026
1475181680243268934,102297360
1475181680343268934,25788600
1475181680443268934,75201613
1475181680643268934,55563559
1475181680743268934,49787418
1475181680843268934,43867431
1475181680543268934,369525823
1475181680943268934,26348311
1475181681143268934,24263541
1475181681243268934,25491190
1475181681343268934,27654689
1475181681443268934,48735317
1475181681543268934,40357734
1475181681643268934,26438217
1475181681743268934,24552992
1475181681843268934,60509949
1475181681943268934,28337697
1475181682043268934,48559041
1475181682143268934,45483454
1475181682243268934,31602555
1475181682343268934,48863736
1475181682443268934,48358374
1475181682543268934,28861255
1475181681043268934,1644722382
1475181682643268934,161923027
1475181682743268934,147567403
1475181682843268934,56785278
1475181682943268934,24253300
1475181683043268934,81800353
1475181683143268934,39836015
1475181683343268934,50417511
1475181683243268934,174801735
1475181683443268934,35721699
1475181683543268934,35130175
1475181683643268934,48291980
1475181683743268934,45567638
1475181683843268934,30915910
1475181683943268934,114257428
1475181684043268934,102074060
1475181684243268934,171939162
1475181684143268934,275835721
1475181684443268934,24189167
1475181684543268934,54478619
1475181684743268934,31221929
1475181684343268934,647310119
1475181684843268934,189574046
1475181684943268934,100897746
1475181685043268934,35341394
1475181684643268934,445846520
