Elapsed_Time,Mulesoft_Latency
2016-10-04 22:08:59.394819231Z,12.374092
2016-10-04 22:08:59.414819231Z,12.419772
2016-10-04 22:08:59.434819231Z,12.161252
2016-10-04 22:08:59.454819231Z,14.287389
2016-10-04 22:08:59.474819231Z,17.334365
2016-10-04 22:08:59.494819231Z,14.62033
2016-10-04 22:08:59.514819231Z,14.38947
2016-10-04 22:08:59.554819231Z,30.671307
2016-10-04 22:08:59.574819231Z,24.675773
2016-10-04 22:08:59.534819231Z,67.135602
2016-10-04 22:08:59.594819231Z,16.105043
2016-10-04 22:08:59.614819231Z,14.242325
2016-10-04 22:08:59.634819231Z,20.119202
2016-10-04 22:08:59.654819231Z,15.612958
2016-10-04 22:08:59.674819231Z,16.227265
2016-10-04 22:08:59.694819231Z,14.732743
2016-10-04 22:08:59.714819231Z,13.720702
2016-10-04 22:08:59.734819231Z,15.364728
2016-10-04 22:08:59.754819231Z,15.161195
2016-10-04 22:08:59.774819231Z,17.027072
2016-10-04 22:08:59.794819231Z,15.972251
2016-10-04 22:08:59.814819231Z,15.442137
2016-10-04 22:08:59.834819231Z,17.092137
2016-10-04 22:08:59.854819231Z,14.990744
2016-10-04 22:08:59.874819231Z,15.512815
2016-10-04 22:08:59.894819231Z,15.221137
2016-10-04 22:08:59.914819231Z,14.670732
2016-10-04 22:08:59.934819231Z,14.905925
2016-10-04 22:08:59.954819231Z,17.318889
2016-10-04 22:08:59.974819231Z,15.194052
2016-10-04 22:08:59.994819231Z,15.414384
2016-10-04 22:09:00.014819231Z,15.607568
2016-10-04 22:09:00.034819231Z,17.509435
2016-10-04 22:09:00.054819231Z,17.336426
2016-10-04 22:09:00.074819231Z,15.114353
2016-10-04 22:09:00.094819231Z,13.70186
2016-10-04 22:09:00.114819231Z,24.571629
2016-10-04 22:09:00.134819231Z,18.215019
2016-10-04 22:09:00.154819231Z,13.082485
2016-10-04 22:09:00.174819231Z,14.196628
2016-10-04 22:09:00.194819231Z,16.901567
2016-10-04 22:09:00.214819231Z,17.750122
2016-10-04 22:09:00.234819231Z,13.321246
2016-10-04 22:09:00.254819231Z,17.742097
2016-10-04 22:09:00.274819231Z,13.892268
2016-10-04 22:09:00.294819231Z,12.135021
2016-10-04 22:09:00.314819231Z,15.421313
2016-10-04 22:09:00.334819231Z,13.546055
2016-10-04 22:09:00.354819231Z,14.671789
2016-10-04 22:09:00.374819231Z,12.881802
2016-10-04 22:09:00.394819231Z,27.002132
2016-10-04 22:09:00.414819231Z,16.063279
2016-10-04 22:09:00.434819231Z,15.730016
2016-10-04 22:09:00.454819231Z,14.610649
2016-10-04 22:09:00.474819231Z,15.001996
2016-10-04 22:09:00.494819231Z,14.30534
2016-10-04 22:09:00.514819231Z,19.587558
2016-10-04 22:09:00.534819231Z,17.620684
2016-10-04 22:09:00.554819231Z,15.16356
2016-10-04 22:09:00.574819231Z,14.55147
2016-10-04 22:09:00.594819231Z,13.926765
2016-10-04 22:09:00.614819231Z,23.311815
2016-10-04 22:09:00.634819231Z,14.084568
2016-10-04 22:09:00.654819231Z,15.422485
2016-10-04 22:09:00.674819231Z,15.953511
2016-10-04 22:09:00.694819231Z,17.185446
2016-10-04 22:09:00.714819231Z,12.306197
2016-10-04 22:09:00.734819231Z,12.174013
2016-10-04 22:09:00.754819231Z,11.805905
2016-10-04 22:09:00.774819231Z,12.930635
2016-10-04 22:09:00.794819231Z,23.338131
2016-10-04 22:09:00.814819231Z,15.892046
2016-10-04 22:09:00.834819231Z,14.743609
2016-10-04 22:09:00.854819231Z,19.686154
2016-10-04 22:09:00.874819231Z,15.823179
2016-10-04 22:09:00.894819231Z,15.591235
2016-10-04 22:09:00.914819231Z,16.001119
2016-10-04 22:09:00.934819231Z,14.328285
2016-10-04 22:09:00.954819231Z,31.402552
2016-10-04 22:09:00.974819231Z,12.906376
2016-10-04 22:09:00.994819231Z,12.36565
2016-10-04 22:09:01.014819231Z,13.55859
2016-10-04 22:09:01.034819231Z,14.261782
2016-10-04 22:09:01.054819231Z,47.657461
2016-10-04 22:09:01.074819231Z,28.893625
2016-10-04 22:09:01.094819231Z,31.355925
2016-10-04 22:09:01.114819231Z,17.50196
2016-10-04 22:09:01.134819231Z,16.070906
2016-10-04 22:09:01.154819231Z,15.269462
2016-10-04 22:09:01.174819231Z,14.836621
2016-10-04 22:09:01.194819231Z,13.975598
2016-10-04 22:09:01.214819231Z,19.225374
2016-10-04 22:09:01.234819231Z,21.688125
2016-10-04 22:09:01.254819231Z,13.962572
2016-10-04 22:09:01.274819231Z,12.860225
2016-10-04 22:09:01.294819231Z,13.117684
2016-10-04 22:09:01.314819231Z,19.777734
2016-10-04 22:09:01.334819231Z,16.814519
2016-10-04 22:09:01.354819231Z,13.659274
2016-10-04 22:09:01.374819231Z,13.093967
2016-10-04 22:09:01.394819231Z,13.643808
2016-10-04 22:09:01.414819231Z,14.950408
2016-10-04 22:09:01.434819231Z,13.842212
2016-10-04 22:09:01.454819231Z,13.280344
2016-10-04 22:09:01.474819231Z,18.694312
2016-10-04 22:09:01.494819231Z,13.346951
2016-10-04 22:09:01.514819231Z,15.155119
2016-10-04 22:09:01.534819231Z,18.127159
2016-10-04 22:09:01.554819231Z,12.300818
2016-10-04 22:09:01.574819231Z,12.876383
2016-10-04 22:09:01.594819231Z,13.740616
2016-10-04 22:09:01.614819231Z,13.263249
2016-10-04 22:09:01.634819231Z,12.825091
2016-10-04 22:09:01.654819231Z,18.396892
2016-10-04 22:09:01.674819231Z,15.419928
2016-10-04 22:09:01.714819231Z,16.060952
2016-10-04 22:09:01.694819231Z,69.437708
2016-10-04 22:09:01.734819231Z,40.611582
2016-10-04 22:09:01.754819231Z,28.915032
2016-10-04 22:09:01.774819231Z,12.804947
2016-10-04 22:09:01.794819231Z,17.044894
2016-10-04 22:09:01.814819231Z,14.715942
2016-10-04 22:09:01.834819231Z,13.431144
2016-10-04 22:09:01.854819231Z,16.950639
2016-10-04 22:09:01.874819231Z,21.504268
2016-10-04 22:09:01.894819231Z,17.97205
2016-10-04 22:09:01.914819231Z,13.126928
2016-10-04 22:09:01.934819231Z,14.409389
2016-10-04 22:09:01.954819231Z,14.029881
2016-10-04 22:09:01.974819231Z,14.594556
2016-10-04 22:09:01.994819231Z,14.370991
2016-10-04 22:09:02.014819231Z,12.2036
2016-10-04 22:09:02.034819231Z,12.485108
2016-10-04 22:09:02.054819231Z,26.63763
2016-10-04 22:09:02.074819231Z,23.880499
2016-10-04 22:09:02.094819231Z,13.810179
2016-10-04 22:09:02.114819231Z,13.532231
2016-10-04 22:09:02.134819231Z,17.179869
2016-10-04 22:09:02.154819231Z,14.300271
2016-10-04 22:09:02.174819231Z,12.242117
2016-10-04 22:09:02.194819231Z,12.519031
2016-10-04 22:09:02.214819231Z,12.216416
2016-10-04 22:09:02.234819231Z,16.691959
2016-10-04 22:09:02.254819231Z,14.380065
2016-10-04 22:09:02.274819231Z,13.312643
2016-10-04 22:09:02.294819231Z,14.190943
2016-10-04 22:09:02.314819231Z,18.607042
2016-10-04 22:09:02.334819231Z,16.036859
2016-10-04 22:09:02.354819231Z,20.541994
2016-10-04 22:09:02.374819231Z,21.114415
2016-10-04 22:09:02.394819231Z,19.951431
2016-10-04 22:09:02.414819231Z,15.832089
2016-10-04 22:09:02.434819231Z,17.549803
2016-10-04 22:09:02.454819231Z,13.849105
2016-10-04 22:09:02.474819231Z,16.55501
2016-10-04 22:09:02.494819231Z,13.056983
2016-10-04 22:09:02.514819231Z,13.797177
2016-10-04 22:09:02.534819231Z,16.136973
2016-10-04 22:09:02.554819231Z,15.491283
2016-10-04 22:09:02.574819231Z,47.017607
2016-10-04 22:09:02.594819231Z,30.273053
2016-10-04 22:09:02.614819231Z,15.896579
2016-10-04 22:09:02.634819231Z,16.982493
2016-10-04 22:09:02.654819231Z,17.436377
2016-10-04 22:09:02.674819231Z,14.550152
2016-10-04 22:09:02.694819231Z,13.912306
2016-10-04 22:09:02.714819231Z,14.189096
2016-10-04 22:09:02.734819231Z,13.816222
2016-10-04 22:09:02.754819231Z,17.059697
2016-10-04 22:09:02.774819231Z,19.485148
2016-10-04 22:09:02.794819231Z,16.769478
2016-10-04 22:09:02.814819231Z,14.611682
2016-10-04 22:09:02.834819231Z,14.875927
2016-10-04 22:09:02.854819231Z,20.708623
2016-10-04 22:09:02.874819231Z,11.621831
2016-10-04 22:09:02.894819231Z,15.731097
2016-10-04 22:09:02.914819231Z,19.928384
2016-10-04 22:09:02.934819231Z,12.732383
2016-10-04 22:09:02.954819231Z,20.154627
2016-10-04 22:09:02.974819231Z,12.406664
2016-10-04 22:09:02.994819231Z,20.083404
2016-10-04 22:09:03.014819231Z,13.291162
2016-10-04 22:09:03.034819231Z,13.491423
2016-10-04 22:09:03.054819231Z,13.206423
2016-10-04 22:09:03.074819231Z,15.276107
2016-10-04 22:09:03.094819231Z,12.265625
2016-10-04 22:09:03.114819231Z,13.538739
2016-10-04 22:09:03.134819231Z,17.477663
2016-10-04 22:09:03.154819231Z,12.417583
2016-10-04 22:09:03.174819231Z,14.552555
2016-10-04 22:09:03.194819231Z,12.153277
2016-10-04 22:09:03.214819231Z,14.340898
2016-10-04 22:09:03.234819231Z,12.889134
2016-10-04 22:09:03.254819231Z,12.908522
2016-10-04 22:09:03.274819231Z,12.787085
2016-10-04 22:09:03.294819231Z,19.470887
2016-10-04 22:09:03.314819231Z,12.034096
2016-10-04 22:09:03.334819231Z,13.027649
2016-10-04 22:09:03.354819231Z,11.722875
2016-10-04 22:09:03.374819231Z,11.884641
2016-10-04 22:09:03.394819231Z,50.521633
2016-10-04 22:09:03.414819231Z,37.065411
2016-10-04 22:09:03.434819231Z,24.508999
2016-10-04 22:09:03.454819231Z,55.62575
2016-10-04 22:09:03.514819231Z,14.75029
2016-10-04 22:09:03.494819231Z,35.246208
2016-10-04 22:09:03.474819231Z,57.161181
2016-10-04 22:09:03.534819231Z,13.814067
2016-10-04 22:09:03.554819231Z,11.273646
2016-10-04 22:09:03.574819231Z,25.285598
2016-10-04 22:09:03.594819231Z,12.832864
2016-10-04 22:09:03.614819231Z,12.318862
2016-10-04 22:09:03.634819231Z,12.398144
2016-10-04 22:09:03.654819231Z,13.469369
2016-10-04 22:09:03.674819231Z,12.531576
2016-10-04 22:09:03.694819231Z,13.571795
2016-10-04 22:09:03.714819231Z,12.698956
2016-10-04 22:09:03.734819231Z,15.481269
2016-10-04 22:09:03.754819231Z,29.025524
2016-10-04 22:09:03.774819231Z,16.819655
2016-10-04 22:09:03.794819231Z,15.135801
2016-10-04 22:09:03.814819231Z,12.990093
2016-10-04 22:09:03.834819231Z,13.039402
2016-10-04 22:09:03.854819231Z,24.265139
2016-10-04 22:09:03.874819231Z,13.337464
2016-10-04 22:09:03.894819231Z,12.727612
2016-10-04 22:09:03.914819231Z,12.251772
2016-10-04 22:09:03.934819231Z,14.834287
2016-10-04 22:09:03.954819231Z,12.236449
2016-10-04 22:09:03.974819231Z,13.027164
2016-10-04 22:09:03.994819231Z,14.058671
2016-10-04 22:09:04.014819231Z,16.844695
2016-10-04 22:09:04.034819231Z,17.294458
2016-10-04 22:09:04.054819231Z,12.493861
2016-10-04 22:09:04.074819231Z,14.468913
2016-10-04 22:09:04.094819231Z,17.014163
2016-10-04 22:09:04.114819231Z,13.84196
2016-10-04 22:09:04.134819231Z,12.91527
2016-10-04 22:09:04.154819231Z,14.786776
2016-10-04 22:09:04.174819231Z,15.128651
2016-10-04 22:09:04.234819231Z,21.056504
2016-10-04 22:09:04.214819231Z,48.819073
2016-10-04 22:09:04.194819231Z,69.174526
2016-10-04 22:09:04.254819231Z,16.407863
2016-10-04 22:09:04.274819231Z,16.731074
2016-10-04 22:09:04.294819231Z,15.234008
2016-10-04 22:09:04.314819231Z,19.518033
2016-10-04 22:09:04.334819231Z,16.37878
2016-10-04 22:09:04.354819231Z,16.916291
2016-10-04 22:09:04.374819231Z,17.984416
2016-10-04 22:09:04.394819231Z,16.344784
2016-10-04 22:09:04.414819231Z,16.35519
2016-10-04 22:09:04.434819231Z,19.140209
2016-10-04 22:09:04.458176385Z,29.836076
2016-10-04 22:09:04.468176104Z,21.096601
2016-10-04 22:09:04.488176104Z,20.814107
2016-10-04 22:09:04.478176104Z,31.602953
2016-10-04 22:09:04.498176104Z,12.162265
2016-10-04 22:09:04.508176104Z,15.473437
2016-10-04 22:09:04.518176104Z,17.107378
2016-10-04 22:09:04.528176104Z,16.5572
2016-10-04 22:09:04.538176104Z,15.290916
2016-10-04 22:09:04.548176104Z,14.05335
2016-10-04 22:09:04.558176104Z,13.288313
2016-10-04 22:09:04.568176104Z,17.203247
2016-10-04 22:09:04.588176104Z,12.705013
2016-10-04 22:09:04.578176104Z,23.340184
2016-10-04 22:09:04.598176104Z,14.764041
2016-10-04 22:09:04.608176104Z,16.952715
2016-10-04 22:09:04.618176104Z,13.896098
2016-10-04 22:09:04.628176104Z,19.226121
2016-10-04 22:09:04.638176104Z,15.281221
2016-10-04 22:09:04.648176104Z,13.516106
2016-10-04 22:09:04.658176104Z,12.748737
2016-10-04 22:09:04.668176104Z,11.728702
2016-10-04 22:09:04.678176104Z,17.61464
2016-10-04 22:09:04.688176104Z,14.932869
2016-10-04 22:09:04.698176104Z,13.42089
2016-10-04 22:09:04.708176104Z,13.708856
2016-10-04 22:09:04.718176104Z,15.196891
2016-10-04 22:09:04.728176104Z,13.146662
2016-10-04 22:09:04.738176104Z,13.72042
2016-10-04 22:09:04.748176104Z,18.200025
2016-10-04 22:09:04.758176104Z,12.937805
2016-10-04 22:09:04.768176104Z,13.813827
2016-10-04 22:09:04.788176104Z,14.080212
2016-10-04 22:09:04.778176104Z,30.451563
2016-10-04 22:09:04.798176104Z,16.860787
2016-10-04 22:09:04.808176104Z,14.382298
2016-10-04 22:09:04.818176104Z,15.653308
2016-10-04 22:09:04.828176104Z,13.291554
2016-10-04 22:09:04.848176104Z,17.1865
2016-10-04 22:09:04.858176104Z,18.061872
2016-10-04 22:09:04.838176104Z,48.939681
2016-10-04 22:09:04.868176104Z,20.762064
2016-10-04 22:09:04.878176104Z,17.030548
2016-10-04 22:09:04.888176104Z,13.762498
2016-10-04 22:09:04.898176104Z,13.502107
2016-10-04 22:09:04.908176104Z,16.520311
2016-10-04 22:09:04.918176104Z,14.157495
2016-10-04 22:09:04.928176104Z,15.04966
2016-10-04 22:09:04.938176104Z,12.175635
2016-10-04 22:09:04.948176104Z,12.299013
2016-10-04 22:09:04.958176104Z,13.657563
2016-10-04 22:09:04.968176104Z,14.592201
2016-10-04 22:09:04.978176104Z,14.201675
2016-10-04 22:09:04.988176104Z,12.718807
2016-10-04 22:09:04.998176104Z,12.603083
2016-10-04 22:09:05.008176104Z,13.047619
2016-10-04 22:09:05.018176104Z,13.264009
2016-10-04 22:09:05.028176104Z,15.891692
2016-10-04 22:09:05.038176104Z,15.223737
2016-10-04 22:09:05.048176104Z,21.152668
2016-10-04 22:09:05.058176104Z,24.938733
2016-10-04 22:09:05.078176104Z,12.808171
2016-10-04 22:09:05.068176104Z,23.866835
2016-10-04 22:09:05.088176104Z,13.290581
2016-10-04 22:09:05.098176104Z,12.056191
2016-10-04 22:09:05.108176104Z,11.69001
2016-10-04 22:09:05.118176104Z,12.300826
2016-10-04 22:09:05.128176104Z,11.595136
2016-10-04 22:09:05.138176104Z,11.442125
2016-10-04 22:09:05.148176104Z,13.626262
2016-10-04 22:09:05.158176104Z,13.46769
2016-10-04 22:09:05.168176104Z,12.91998
2016-10-04 22:09:05.178176104Z,14.140538
2016-10-04 22:09:05.188176104Z,13.539128
2016-10-04 22:09:05.198176104Z,11.985636
2016-10-04 22:09:05.208176104Z,14.764373
2016-10-04 22:09:05.218176104Z,14.852167
2016-10-04 22:09:05.228176104Z,14.100784
2016-10-04 22:09:05.248176104Z,12.117009
2016-10-04 22:09:05.238176104Z,27.86519
2016-10-04 22:09:05.258176104Z,14.707524
2016-10-04 22:09:05.268176104Z,19.000631
2016-10-04 22:09:05.278176104Z,13.996648
2016-10-04 22:09:05.288176104Z,17.617918
2016-10-04 22:09:05.298176104Z,12.712134
2016-10-04 22:09:05.308176104Z,15.199955
2016-10-04 22:09:05.318176104Z,14.028009
2016-10-04 22:09:05.328176104Z,13.102574
2016-10-04 22:09:05.338176104Z,13.506542
2016-10-04 22:09:05.348176104Z,16.10674
2016-10-04 22:09:05.358176104Z,13.880255
2016-10-04 22:09:05.368176104Z,12.802053
2016-10-04 22:09:05.378176104Z,13.483403
2016-10-04 22:09:05.388176104Z,17.186817
2016-10-04 22:09:05.398176104Z,13.811222
2016-10-04 22:09:05.408176104Z,15.497743
2016-10-04 22:09:05.418176104Z,13.549457
2016-10-04 22:09:05.428176104Z,14.055809
2016-10-04 22:09:05.448176104Z,14.912635
2016-10-04 22:09:05.458176104Z,17.146542
2016-10-04 22:09:05.468176104Z,13.043192
2016-10-04 22:09:05.478176104Z,24.538692
2016-10-04 22:09:05.488176104Z,17.430229
2016-10-04 22:09:05.438176104Z,68.299342
2016-10-04 22:09:05.508176104Z,14.918774
2016-10-04 22:09:05.498176104Z,29.183366
2016-10-04 22:09:05.518176104Z,21.194133
2016-10-04 22:09:05.528176104Z,16.865628
2016-10-04 22:09:05.538176104Z,19.227131
2016-10-04 22:09:05.568176104Z,23.524665
2016-10-04 22:09:05.558176104Z,42.078947
2016-10-04 22:09:05.578176104Z,33.463194
2016-10-04 22:09:05.598176104Z,14.931389
2016-10-04 22:09:05.618176104Z,15.074187
2016-10-04 22:09:05.648176104Z,25.689954
2016-10-04 22:09:05.588176104Z,111.584283
2016-10-04 22:09:05.548176104Z,153.007079
2016-10-04 22:09:05.638176104Z,63.024444
2016-10-04 22:09:05.678176104Z,24.166354
2016-10-04 22:09:05.658176104Z,44.308313
2016-10-04 22:09:05.608176104Z,99.488672
2016-10-04 22:09:05.668176104Z,39.695982
2016-10-04 22:09:05.628176104Z,80.081334
2016-10-04 22:09:05.688176104Z,24.045862
2016-10-04 22:09:05.698176104Z,21.23106
2016-10-04 22:09:05.708176104Z,16.748531
2016-10-04 22:09:05.718176104Z,13.985103
2016-10-04 22:09:05.728176104Z,13.574753
2016-10-04 22:09:05.738176104Z,13.914702
2016-10-04 22:09:05.748176104Z,15.470065
2016-10-04 22:09:05.758176104Z,19.984261
2016-10-04 22:09:05.768176104Z,25.655543
2016-10-04 22:09:05.778176104Z,22.078465
2016-10-04 22:09:05.788176104Z,19.185854
2016-10-04 22:09:05.798176104Z,16.330217
2016-10-04 22:09:05.808176104Z,14.89146
2016-10-04 22:09:05.818176104Z,16.544304
2016-10-04 22:09:05.828176104Z,14.622544
2016-10-04 22:09:05.848176104Z,16.774317
2016-10-04 22:09:05.838176104Z,28.318959
2016-10-04 22:09:05.858176104Z,13.816387
2016-10-04 22:09:05.868176104Z,23.776718
2016-10-04 22:09:05.888176104Z,15.871198
2016-10-04 22:09:05.878176104Z,27.308101
2016-10-04 22:09:05.898176104Z,20.487561
2016-10-04 22:09:05.908176104Z,13.616453
2016-10-04 22:09:05.918176104Z,17.828889
2016-10-04 22:09:05.928176104Z,13.546951
2016-10-04 22:09:05.938176104Z,16.961348
2016-10-04 22:09:05.948176104Z,13.334895
2016-10-04 22:09:05.958176104Z,13.762608
2016-10-04 22:09:05.968176104Z,13.970433
2016-10-04 22:09:05.978176104Z,12.996678
2016-10-04 22:09:05.988176104Z,14.868332
2016-10-04 22:09:05.998176104Z,14.16668
2016-10-04 22:09:06.008176104Z,12.09563
2016-10-04 22:09:06.018176104Z,12.375594
2016-10-04 22:09:06.028176104Z,13.381314
2016-10-04 22:09:06.038176104Z,13.551112
2016-10-04 22:09:06.048176104Z,13.093153
2016-10-04 22:09:06.058176104Z,13.553696
2016-10-04 22:09:06.068176104Z,13.291601
2016-10-04 22:09:06.078176104Z,14.131139
2016-10-04 22:09:06.088176104Z,13.468179
2016-10-04 22:09:06.098176104Z,14.213978
2016-10-04 22:09:06.108176104Z,18.107355
2016-10-04 22:09:06.118176104Z,15.728394
2016-10-04 22:09:06.128176104Z,12.966374
2016-10-04 22:09:06.138176104Z,16.636288
2016-10-04 22:09:06.148176104Z,18.620726
2016-10-04 22:09:06.158176104Z,16.096286
2016-10-04 22:09:06.168176104Z,15.306374
2016-10-04 22:09:06.178176104Z,13.069167
2016-10-04 22:09:06.188176104Z,12.879896
2016-10-04 22:09:06.198176104Z,14.496026
2016-10-04 22:09:06.208176104Z,13.859208
2016-10-04 22:09:06.218176104Z,12.313095
2016-10-04 22:09:06.228176104Z,13.509065
2016-10-04 22:09:06.238176104Z,14.651353
2016-10-04 22:09:06.248176104Z,15.079207
2016-10-04 22:09:06.258176104Z,11.883528
2016-10-04 22:09:06.268176104Z,13.992539
2016-10-04 22:09:06.278176104Z,13.726779
2016-10-04 22:09:06.288176104Z,13.099381
2016-10-04 22:09:06.298176104Z,13.343361
2016-10-04 22:09:06.308176104Z,13.466434
2016-10-04 22:09:06.318176104Z,13.401366
2016-10-04 22:09:06.328176104Z,14.012671
2016-10-04 22:09:06.338176104Z,13.475898
2016-10-04 22:09:06.348176104Z,14.484287
2016-10-04 22:09:06.358176104Z,13.828526
2016-10-04 22:09:06.368176104Z,13.269935
2016-10-04 22:09:06.378176104Z,24.542429
2016-10-04 22:09:06.388176104Z,16.615706
2016-10-04 22:09:06.398176104Z,12.984869
2016-10-04 22:09:06.408176104Z,13.340087
2016-10-04 22:09:06.418176104Z,16.60615
2016-10-04 22:09:06.428176104Z,13.910138
2016-10-04 22:09:06.438176104Z,11.962947
2016-10-04 22:09:06.448176104Z,13.787777
2016-10-04 22:09:06.458176104Z,15.681713
2016-10-04 22:09:06.468176104Z,13.764908
2016-10-04 22:09:06.478176104Z,13.709096
2016-10-04 22:09:06.488176104Z,15.121861
2016-10-04 22:09:06.498176104Z,13.483964
2016-10-04 22:09:06.508176104Z,12.764351
2016-10-04 22:09:06.518176104Z,18.431396
2016-10-04 22:09:06.528176104Z,14.003177
2016-10-04 22:09:06.538176104Z,12.899947
2016-10-04 22:09:06.548176104Z,14.272813
2016-10-04 22:09:06.558176104Z,16.472745
2016-10-04 22:09:06.568176104Z,13.308984
2016-10-04 22:09:06.578176104Z,13.643845
2016-10-04 22:09:06.588176104Z,13.634584
2016-10-04 22:09:06.598176104Z,21.094985
2016-10-04 22:09:06.608176104Z,13.059534
2016-10-04 22:09:06.618176104Z,12.883518
2016-10-04 22:09:06.628176104Z,13.271465
2016-10-04 22:09:06.638176104Z,13.175037
2016-10-04 22:09:06.648176104Z,14.63159
2016-10-04 22:09:06.658176104Z,14.481044
2016-10-04 22:09:06.668176104Z,13.600475
2016-10-04 22:09:06.678176104Z,14.432857
2016-10-04 22:09:06.688176104Z,13.953014
2016-10-04 22:09:06.698176104Z,14.975507
2016-10-04 22:09:06.708176104Z,13.586716
2016-10-04 22:09:06.718176104Z,11.996387
2016-10-04 22:09:06.728176104Z,13.363096
2016-10-04 22:09:06.738176104Z,14.821421
2016-10-04 22:09:06.748176104Z,16.720409
2016-10-04 22:09:06.758176104Z,21.073749
2016-10-04 22:09:06.768176104Z,14.677523
2016-10-04 22:09:06.778176104Z,14.486726
2016-10-04 22:09:06.788176104Z,19.102539
2016-10-04 22:09:06.798176104Z,15.312221
2016-10-04 22:09:06.808176104Z,15.078281
2016-10-04 22:09:06.818176104Z,25.703149
2016-10-04 22:09:06.838176104Z,19.928076
2016-10-04 22:09:06.828176104Z,30.633599
2016-10-04 22:09:06.848176104Z,19.712515
2016-10-04 22:09:06.858176104Z,13.126984
2016-10-04 22:09:06.868176104Z,13.667283
2016-10-04 22:09:06.878176104Z,11.983863
2016-10-04 22:09:06.888176104Z,13.43144
2016-10-04 22:09:06.898176104Z,13.725137
2016-10-04 22:09:06.908176104Z,14.960326
2016-10-04 22:09:06.918176104Z,13.19134
2016-10-04 22:09:06.928176104Z,21.295518
2016-10-04 22:09:06.938176104Z,17.072426
2016-10-04 22:09:06.948176104Z,13.706219
2016-10-04 22:09:06.958176104Z,13.997204
2016-10-04 22:09:06.968176104Z,14.042218
2016-10-04 22:09:06.978176104Z,13.181072
2016-10-04 22:09:06.988176104Z,14.477044
2016-10-04 22:09:06.998176104Z,13.182591
2016-10-04 22:09:07.008176104Z,13.913861
2016-10-04 22:09:07.018176104Z,14.662238
2016-10-04 22:09:07.028176104Z,15.344194
2016-10-04 22:09:07.038176104Z,14.440891
2016-10-04 22:09:07.048176104Z,18.657934
2016-10-04 22:09:07.058176104Z,12.126763
2016-10-04 22:09:07.068176104Z,15.733382
2016-10-04 22:09:07.078176104Z,12.636827
2016-10-04 22:09:07.088176104Z,19.262541
2016-10-04 22:09:07.098176104Z,17.240874
2016-10-04 22:09:07.108176104Z,14.58379
2016-10-04 22:09:07.118176104Z,13.013552
2016-10-04 22:09:07.128176104Z,13.294963
2016-10-04 22:09:07.138176104Z,11.860381
2016-10-04 22:09:07.148176104Z,13.213699
2016-10-04 22:09:07.158176104Z,13.995417
2016-10-04 22:09:07.168176104Z,17.130899
2016-10-04 22:09:07.188176104Z,14.862243
2016-10-04 22:09:07.198176104Z,15.402062
2016-10-04 22:09:07.178176104Z,37.091456
2016-10-04 22:09:07.208176104Z,15.214053
2016-10-04 22:09:07.218176104Z,13.85994
2016-10-04 22:09:07.228176104Z,19.109485
2016-10-04 22:09:07.238176104Z,15.284303
2016-10-04 22:09:07.248176104Z,21.248697
2016-10-04 22:09:07.258176104Z,19.193828
2016-10-04 22:09:07.268176104Z,14.737067
2016-10-04 22:09:07.278176104Z,15.10125
2016-10-04 22:09:07.288176104Z,13.766777
2016-10-04 22:09:07.298176104Z,23.365598
2016-10-04 22:09:07.308176104Z,13.501688
2016-10-04 22:09:07.318176104Z,15.63156
2016-10-04 22:09:07.328176104Z,14.995025
2016-10-04 22:09:07.338176104Z,13.976804
2016-10-04 22:09:07.348176104Z,21.153452
2016-10-04 22:09:07.358176104Z,17.12173
2016-10-04 22:09:07.368176104Z,15.490484
2016-10-04 22:09:07.388176104Z,13.750223
2016-10-04 22:09:07.378176104Z,28.672965
2016-10-04 22:09:07.398176104Z,11.69471
2016-10-04 22:09:07.408176104Z,15.613764
2016-10-04 22:09:07.418176104Z,13.117769
2016-10-04 22:09:07.428176104Z,19.12933
2016-10-04 22:09:07.438176104Z,15.704375
2016-10-04 22:09:07.448176104Z,13.068628
2016-10-04 22:09:07.458176104Z,16.847341
2016-10-04 22:09:07.468176104Z,15.435077
2016-10-04 22:09:07.478176104Z,18.276504
2016-10-04 22:09:07.488176104Z,18.42463
2016-10-04 22:09:07.498176104Z,14.445249
2016-10-04 22:09:07.508176104Z,14.830712
2016-10-04 22:09:07.518176104Z,15.417664
2016-10-04 22:09:07.528176104Z,15.961815
2016-10-04 22:09:07.538176104Z,15.776986
2016-10-04 22:09:07.548176104Z,18.174875
2016-10-04 22:09:07.558176104Z,13.283499
2016-10-04 22:09:07.568176104Z,14.313436
2016-10-04 22:09:07.578176104Z,15.082617
2016-10-04 22:09:07.588176104Z,16.665307
2016-10-04 22:09:07.598176104Z,17.65748
2016-10-04 22:09:07.608176104Z,17.47869
2016-10-04 22:09:07.618176104Z,20.1503
2016-10-04 22:09:07.628176104Z,13.467363
2016-10-04 22:09:07.638176104Z,29.341329
2016-10-04 22:09:07.648176104Z,19.401691
2016-10-04 22:09:07.668176104Z,14.748971
2016-10-04 22:09:07.658176104Z,27.55317
2016-10-04 22:09:07.678176104Z,14.250036
2016-10-04 22:09:07.688176104Z,14.415341
2016-10-04 22:09:07.698176104Z,17.610671
2016-10-04 22:09:07.708176104Z,14.391141
2016-10-04 22:09:07.718176104Z,15.528331
2016-10-04 22:09:07.728176104Z,13.660212
2016-10-04 22:09:07.738176104Z,13.789021
